term;definition;source;info_semantica
carrocería en bruto;Carril continuo es un tipo de vía férrea que consiste en una sola vía sin interrupciones entre dos puntos. Es;"COM-ES a partir de: «FlexLean, Los robots desafían la mano de obra barata», <a href=""http://www.materialelectrico.com.co/pdf/ABB/04-2006/06-10%204M670_SPA72dpi.pdf"" target=""_blank"">http://www.materialelectrico.com.co/pdf/ABB/04-2006/06-10%204M670_SPA72dpi.pdf</a> [13.12.2017]";Variants: carrocería en blanco, carrocería en bruto | Domains: land transport | Context: Ref: FlexLean, Los robots desafían la mano de obra barata, http://www.materialelectrico.com.co/pdf/ABB/04-2006/06-10%204M670_SPA72dpi.pdf [13.12.2017] | Ref: Glosario del acero de Platts, https://www.steelbb.com/es/steelglossary/ [13.12.2017]
autoridad viaria;La vía de carga es el espacio físico donde se coloca el material a transportar.;"Reglamento Delegado (UE) nº …/.. de la Comisión de 18.12.2014 por el que se complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información de tráfico en tiempo real en toda la Unión Europea, <a href=""http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf"" target=""_blank"">http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf</a> [25.4.2015]";Variants: autoridad viaria | Domains: land transport | Context: Ref: Reglamento Delegado (UE) nº …/.. de la Comisión de 18.12.2014 por el que se complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que se refiere al suministro de servicios de información de tráfico en tiempo real en toda la Unión Europea, http://ec.europa.eu/transport/themes/its/news/doc/2014-12-18-rtti/c(2014)9672_es.pdf [25.4.2015]
velocidad de la línea;La velocidad de la línea es la velocidad máxima a la que puede circular un tren en una determinada vía férrea. Esta velocidad está limitada por diversos factores, como la longitud de las;"Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de energía del sistema ferroviario transeuropeo convencional, <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32011D0274"" target=""_blank"">CELEX:32011D0274/ES</a>";Variants: velocidad de la línea | Domains: land transport | Context: Ref: Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de energía del sistema ferroviario transeuropeo convencional, CELEX:32011D0274/ES
unidad de material móvil;Un vehículo articulado simple es un tipo de vehículo que consiste en dos o más unidades conectadas entre sí mediante un eje común. Estas unidades pueden ser de diferentes tipos, como camiones, autobuses o remolques. El objetivo principal del vehículo articulado simple es aumentar la capacidad de carga o pasajeros sin necesidad de utilizar varios vehículos separados.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: unidad de material móvil | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
vehículo de motor categoría M3;Una familia de vehículos es un grupo de vehículos que comparten características comunes, como diseño, estilo o funcionalidad. Por ejemplo, una familia de vehículos podría ser todos los sedanes de una marca determinada, o todos los camiones de carga de una empresa específica. La familia de vehículos puede incluir modelos diferentes, pero que sean similares en sus características principales.;DOCE C 33/1989 p. 10;"Variants: vehículo de motor categoría M3 | Domains: TRANSPORT, land transport | Context: Ref: DOCE C 33/1989 p. 10; Propuesta de Directiva del Consejo, COM(88)706 final"
itinerario;Un taxi colectivo es un vehículo de transporte público que recorre un itinerario fijo y preestablecido, con paradas programadas en puntos específicos del mismo. Los pasajeros pueden subir y bajar en cualquier punto del itinerario, a condición de que se encuentren dentro de las zonas de parada establecidas. El precio del viaje se calcula según la distancia recorrida o el tiempo transcurrido, y puede ser pagado en efectivo o mediante tarjetas de pago electrónicas.;DRAE.;Variants: itinerario | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
zona de estacionamiento;Un estacionamiento de disuasión es un lugar emplazado en la periferia de una población o en un punto adecuado fuera de su centro, bien conectado con los medios de transporte público y debidamente acondicionado para el estacionamiento de vehículos, que se ofrece como alternativa al uso del vehículo privado, para disminuir la congestión de la circulación en las poblaciones o grandes aglomeraciones.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: parqueadero, parqueo, zona de estacionamiento, zona de parada, zona de parqueo, área de estacionamiento | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
ruta de aprovisionamiento;Supercarretera es un tipo de carretera que tiene características similares a las de una autopista, pero que no está completamente separ;Consejo-ES;Variants: ruta de abastecimiento, ruta de aprovisionamiento, ruta de suministro | Domains: land transport | Context: Ref: Decisión (PESC) 2015/1908 del Consejo en apoyo de un mecanismo mundial de información sobre armas pequeñas y armas ligeras ilícitas y otras armas y municiones convencionales ilícitas, a fin de reducir el riesgo de su comercio ilegal («iTrace II») | Ref: Real Decreto 684/2011, de 13 de mayo, por el que se establecen doce certificados de profesionalidad de la familia profesional Fabricación mecánica que se incluyen en el Repertorio Nacional de certificados de profesionalidad (BOE n.º 144, de 17.6.2011, p. 62061) (3.6.2020) | Ref: Carneiro, José: «El motor vigués compartirá rutas de aprovisionamiento para ahorrar en logística», Faro de Vigo, 20.03.2019 (3.6.2020)
calle;Una carretera es una vía pública diseñada para el tránsito de vehículos motorizados. Las carreteras pueden ser de diferentes tipos, como autopistas, carreteras principales, secundarias y locales. Las carreteras principales conectan ciudades y comunidades, mientras que las carreteras secundarias y locales sirven a áreas más pequeñ;TERMCAT;Variants: calle, vía urbana | Domains: land transport | Context: Ref: Termcat | Ref: Termcat
carril;Un carril es una vía de tránsito que se utiliza para el desplazamiento de vehículos o personas. Puede ser utilizado por un solo sentido de circulación o por ambos sentidos. Los carriles pueden estar separados entre sí por medios físicos como barreras o marcas en el pavimento, o bien pueden estar situados uno al lado del otro sin ningún tipo de separación.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: canal de tránsito, carril, carril de tránsito, pista de tránsito, senda de tránsito, vía de tránsito | Domains: land transport, TRANSPORT | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
servicio regular;Un servicio regular es un tipo de servicio de transporte público que se ofrece a los usuarios de manera frecuente y predecible, generalmente en intervalos regulares de tiempo. El objetivo principal de un servicio regular es proporcionar acceso a las personas a lugares comunes o destinos populares, como centros comerciales, estaciones de tren, aeropuertos, hospitales, etc.;Reglamento (CEE) N° 684/92 del Consejo , DOCE L 74/1992 2;Variants: servicio regular | Domains: land transport | Context: Ref: Reglamento (CEE) N° 684/92 del Consejo , DOCE L 74/1992 2
vehículo articulado simple;Un vehículo de motor categoría M2 es un vehículo de motor que tiene menos de ocho asientos, incluido el conductor, y que está diseñado para ser utilizado como vehículo de transporte público.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: vehículo articulado simple | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
paseo;Autopista es un tipo de carretera que se caracteriza por ser de doble calzada, con dos carriles por sentido de circulación, separados por una mediana central, y que está diseñada para alcanzar velocidades elevadas. Las autopistas son carreteras de acceso restringido a vehículos motorizados, generalmente con peaje, y que están diseñadas para permitir el tránsito rápido y seguro de los vehículos.;DRAE;Variants: acotamiento, arcén sin afirmar, banquina, berma, espaldón, hombrillo, hombro sin afirmar, paseo | Domains: TRANSPORT, land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
altura de segmento;Un enganche articulado es un dispositivo mecánico que permite la conexión entre dos vehículos, permitiendo así la transmisión de fuerzas entre ellos. Estos enganches se utilizan principalmente en vehículos comerciales, como camiones y autobuses, para facilitar el transporte de cargas pesadas o pasajeros.;Reglamento nº 43 de la Comisión Económica para Europa de las Naciones Unidas (CEPE), Disposiciones uniformes relativas a la homologación de los materiales de acristalamiento de seguridad y su montaje en los vehículos (DO L 230 de 31.8.2010, p. 122).;"Variants: altura de segmento | Domains: land transport | Context: Ref: DOCE L 129/1992;"
tráfico pesado;Suceso de tráfico: evento que se produce en el tráfico de vehículos o personas, que puede ser causado por accidentes, obstrucciones, condiciones climáticas adversas, etc., y que puede afectar al flujo normal del tráfico.;TERMCAT. Diccionari de trànsit (en curso de elaboración);Variants: tráfico pesado | Domains: land transport | Context: Ref: TERMCAT. Diccionari de trànsit (en curso de elaboración)
zona de deformación;Un freno de disco es un dispositivo utilizado en vehículos para detener o reducir la velocidad del mismo. Se trata de un tipo de freno que funciona mediante la aplicación de presión sobre un disco de metal que está conect;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: zona de absorción de impacto, zona de deformación | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
corredor de tránsito;Un carril de tránsito es un tipo de carril que se utiliza en las carreteras para permitir al tráfico de vehículos de motor pasar por encima o por debajo de otros carriles. Los carriles de tránsito pueden ser utilizados para separar el tráfico de diferentes direcciones, para permitir el acceso a los peatones o para proporcionar espacio adicional para el tráfico de vehículos de motor.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: canal de giro a la izquierda, carril de giro, carril de giro a izquierda, carril de giro a la izquierda, carril de preselección de giro, carril de vuelta a izquierda, corredor de tránsito, pista de vuelta a izquierda, vía de giro a izquierda, vía de vuelta a izquierda | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
carril de tránsito;Un carril de tránsito es una vía de tránsito que se utiliza para permitir el movimiento de vehículos o peatones en un sentido determinado. Pueden ser utilizados tanto en calles como en autopistas. Los carriles de tránsito pueden estar separados del resto de la calzada por medios físicos tales como barreras, bordillos o marcas en el pavimento. También pueden estar separados por medios visuales, como señalización o pintura.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: canal de tránsito, carril, carril de tránsito, pista de tránsito, senda de tránsito, vía de tránsito | Domains: TRANSPORT, land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
masa en orden de marcha;Un vehículo de motor categoría M1 es un vehículo de motor que cumple los requisitos establecidos en el artículo 4.1 de la directiva 88/706/CEE.;"Anexo IX, Masas y dimensiones, del Reglamento General de Vehículos <a href=""http://www.mir.es/SGACAVT/derecho/anexos/anexo09rd28221998.html"" target=""_blank"">http://www.mir.es/SGACAVT/derecho/anexos/anexo09rd28221998.html</a> (20.2.2009)";Variants: masa en orden de marcha | Domains: technical regulations, land transport | Context: Ref: Anexo IX, Masas y dimensiones, del Reglamento General de Vehículos http://www.mir.es/SGACAVT/derecho/anexos/anexo09rd28221998.html (20.2.2009)
ruido de paso;La señalización de vía es la información visual que pro;"<div>COM-ES, a partir de:</div><div>Plataforma de contratación del sector público: <a href=""https://contrataciondelestado.es/wps/wcm/connect/8e9d7e0f-7855-4d7f-84a4-3fc09d48a4d2/001_0000544568_Ppt_anexo_3Pd.PDF?MOD=AJPERES"" target=""_blank"">Especificación técnica de interoperabilidad referente al subsistema «material rodante-ruido» del sistema ferroviario transeuropeo convencional.<time datetime=""15.2.2023""> (15.2.2023)</time></a><br></div>";Variants: ruido de paso | Domains: land transport | Context: Ref: Reglamento de Ejecución (UE) 2019/774 de la Comisión por el que se modifica el Reglamento (UE) n.° 1304/2014 en lo que se refiere a la aplicación de la especificación técnica de interoperabilidad relativa al subsistema «material rodante-ruido» a los vagones de mercancías existentes (DO L 139I , 27.5.2019, p. 89).
par de resistencia;El asiento trasero para el pasajero es un componente del vehículo que proporciona soporte y comodidad a los ocupantes del vehículo durante el viaje. Es un elemento importante en la seguridad del conductor y de los pasajeros, ya que proporciona estabilidad y control durante el manejo del vehículo.;Documento de trabajo de la Comisión Europea, GROW-2017-80062-02-03;Variants: par de resistencia | Domains: land transport | Context: Ref: Documento de trabajo de la Comisión Europea, GROW-2017-80062-02-03
calzada de servicio;"El término ""calidad de servicio"" se refiere a la evaluación del rendimiento de un servicio de transporte público en términos de eficacia, eficiencia y satisfacción del usuario. La calidad de servicio puede medirse a través de indicadores como la frecuencia de los vehículos, la capacidad de los vehículos, la velocidad promedio, la fiabilidad, la cobertura geográfica, la accesibilidad, la comodidad y la seguridad. La calidad de servicio es importante porque influye en la satisfacción del usuario y, por lo tanto, en la demanda del servicio. Los operadores de transporte público pueden mejorar la calidad de servicio mediante la optimización de las rutas, la programación de horarios, la adquisición de nuevos vehículos y la mejora de la infraestructura.";Diccionario Técnico Vial de la AIPCR, 1991;"Variants: calzada de servicio, calzada lateral, camino alimentador, camino auxiliar lateral, camino de servicio, camino lateral, camino marginal, vía de servicio | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 ; TERMCAT. Diccionari de trànsit (en curso de elaboración) | Ref: Diccionario Técnico Vial de la AIPCR, 1991 ; TERMCAT. Diccionari de trànsit (en curso de elaboración) | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991"
ATV;Un permiso de movimiento autoriza al tren a desplazarse a una ubicación específica con supervisión de la velocidad.;"<a href=""https://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32016R1628"" target=""_blank"">Reglamento (UE) 2016/1628 del Parlamento Europeo y del Consejo sobre los requisitos relativos a los límites de emisiones de gases y partículas contaminantes y a la homologación de tipo para los motores de combustión interna que se instalen en las máquinas móviles no de carretera (DO L 252 de 16.9.2016, p. 53)</a>";"Variants: ATV | Domains: TRANSPORT | Context: Vehículo motorizado impulsado por un motor destinado primordialmente a moverse sobre superficies no pavimentadas con cuatro o más ruedas con neumáticos de baja presión, con un solo sillín para el conductor o bien con un sillín para el conductor y un asiento para un pasajero como máximo y dirección con manillar; | Ref: Reglamento (UE) 2016/1628 del Parlamento Europeo y del Consejo sobre los requisitos relativos a los límites de emisiones de gases y partículas contaminantes y a la homologación de tipo para los motores de combustión interna que se instalen en las máquinas móviles no de carretera (DO L 252 de 16.9.2016, p. 53)"
suceso de tráfico;El tráfico ligero se refiere al tráfico de vehículos ligeros, como automóviles y motocicletas. Estos vehículos son más pequeños y ligeros que los vehículos pesados, como camiones y autob;"COM-ES a partir del Glosario de IBM sobre transporte inteligente, <a href=""http://www-01.ibm.com/support/knowledgecenter/?lang=es#!/SSTMV4_1.6.0/transport/ref_glossary.dita"" target=""_blank"">http://www-01.ibm.com/support/knowledgecenter/?lang=es#!/SSTMV4_1.6.0/transport/ref_glossary.dita</a> [11.12.2014]";"Variants: incidente de tráfico, suceso de tráfico | Domains: land transport | Context: Ref: Glosario de IBM sobre transporte inteligente, http://www-01.ibm.com/support/knowledgecenter/? [11.12.2014] | Ref: Reglamento Delegado (UE) n° 886/2013 de la Comisión, de 15 de mayo de 2013, que complementa la Directiva 2010/40/UE del Parlamento Europeo y del Consejo en lo que respecta a los datos y procedimientos para facilitar, cuando sea posible, información mínima universal sobre el tráfico en relación con la seguridad vial, con carácter gratuito para el usuario; artículo 3, CELEX:32013R0886/ES"
contraaguja;La posición del cambio de vía se refiere a la ubicación física de la aguja o contraaguja en relación con las vías de ferrocarril. La aguja o contraaguja es un dispositivo utilizado para cambiar la dirección de los trenes en un cruce de vías. La posición del cambio de vía puede ser horizontal, vertical o inclinada, dependiendo de la configuración del cruce de vías.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: contraaguja, contracarril | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
EEM;La EEM es una entidad encargada del mantenimiento de un vehículo y registrada como tal en el registro nacional de vehículos. Es responsable de garantizar que el vehículo sea seguro y eficaz para su uso. La EEM puede ser una empresa privada o pública, dependiendo de la legislación local.;Directiva 2008/57/CE del Parlamento Europeo y del Consejo, de 17 de junio de 2008, sobre la interoperabilidad del sistema ferroviario dentro de la Comunidad CELEX:32008L0057/ES;Variants: EEM | Domains: TRANSPORT | Context: Entidad encargada del mantenimiento de un vehículo y registrada como tal en el registro nacional de vehículos. | Ref: Directiva 2008/57/CE del Parlamento Europeo y del Consejo, de 17 de junio de 2008, sobre la interoperabilidad del sistema ferroviario dentro de la Comunidad CELEX:32008L0057/ES
adherencia;Adherencia: Es la fuerza que actúa entre las ruedas de un vehículo y el carril sobre el cual se desplaza. La adherencia depende de varios factores, como la presión de las ruedas, el estado del carril, la humedad del pavimento, etc.;MILÀ, R. Terminologia ferroviària: material rodant, 1993;Variants: adherencia | Domains: TRANSPORT | Context: resistencia que se opone al deslizamiento de las ruedas de un vehículo sobre los carriles | Ref: MILÀ, R. Terminologia ferroviària: material rodant, 1993
taxi colectivo;Un vehículo articulado doble es un tipo de vehículo que consiste en tres o más unidades conectadas entre sí mediante un eje común. Estas unidades pueden ser idé;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: taxi colectivo | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
Asociación Internacional de Fabricantes de Motocicletas;La Asociación Internacional de Fabricantes de Motocicletas (IMMA) es una organización internacional sin fines de lucro que representa a las empresas fabricantes de motocicletas y cuya misión es promover la seguridad vial, la movilidad sostenible y la competitividad de la industria de la motocicleta.;"Lista de organizaciones no gubernamentales reconocidas como entidades consultivas por el Consejo Económico y Social de las Naciones Unidas al 31 de agosto de 2005 (E/2005/INF.5)Propuesta de directiva del Parlamento Europeo y del Consejo por la que se modifica la Directiva 97/24/CE del Parlamento Europeo y del Consejo relativa a determinados elementos y características de los vehículos de motor de dos o tres ruedas <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT"" target=""_blank"">http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT</a>";Variants: Asociación Internacional de Fabricantes de Motocicletas, IMMA | Domains: land transport | Context: Ref: --- | Ref: Propuesta de directiva del Parlamento Europeo y del Consejo por la que se modifica la Directiva 97/24/CE del Parlamento Europeo y del Consejo relativa a determinados elementos y características de los vehículos de motor de dos o tres ruedas http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT
tren para servicio suburbano;Un tren para servicio suburbano es un tipo de tren que se utiliza principalmente para transportar pasajeros entre ciudades o áreas suburbanas. Estos trenes son diseñados para ser rápidos y eficientes, con capacidad para transportar grandes cantidades de personas a cortas distancias. Los trenes para servicio suburbano pueden ser operados por compañías privadas o por gobiernos locales, y pueden estar equipados con diferentes características, como asientos reclinables, Wi-Fi y sistemas de información en tiempo real.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: tren de cercanías, tren para servicio suburbano | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Lex. ferrov
neumatico;Un alternador es un dispositivo que convierte la energía mecánica de un motor en electricidad alterna. El alternador se utiliza principalmente para cargar las baterías de los vehículos.;Gran enciclopedia Larousse, 1988;"Variants: Neumaticos, neumatico | Domains: land transport | Context: Ref: Dictionary German-English-French-Italian-Spanish - http://www.geocities.com/Colosseum/1741/german.html; | Ref: Real cars Glossary - http://hem2.passagen.se/realcars/gloss.htm#terms;"
balasto;El asiento trasero para el pasajero es un dispositivo que se instala en el vehículo con el fin de proporcionar comodidad al conductor o a cualquier otro ocupante del asiento trasero. El asiento trasero para el pasajero puede ser regulable en altura y en profundidad;COM-ES a partir de la base de datos de terminología ferroviaria RailLexic 4.0;Variants: balasto | Domains: land transport | Context: Ref: Diccionario Español de la Ingeniería, (DEI), http://diccionario.raing.es/es/lema/balasto [14.12.2014]
carril continuo;Un carril de tránsito es una vía de tránsito que se utiliza para el movimiento de vehículos o personas. Puede ser una calle, una carretera, un ferrocarril o un camino. Los carriles de tránsito pueden estar diseñados para permitir el tránsito de vehículos, peatones o ambos.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: barra soldada, carril continuo | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
IMMA;"El término ""IMMA"" se refiere a la Asociación Internacional de Fabricantes de Motocicletas, una organización internacional que representa a las empresas fabricantes de motocicletas. La IMMA trabaja para promover la industria de la motocicleta y mejorar las condiciones de trabajo y seguridad en el sector.";"Lista de organizaciones no gubernamentales reconocidas como entidades consultivas por el Consejo Económico y Social de las Naciones Unidas al 31 de agosto de 2005 (E/2005/INF.5)Propuesta de directiva del Parlamento Europeo y del Consejo por la que se modifica la Directiva 97/24/CE del Parlamento Europeo y del Consejo relativa a determinados elementos y características de los vehículos de motor de dos o tres ruedas <a href=""http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT"" target=""_blank"">http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT</a>";Variants: Asociación Internacional de Fabricantes de Motocicletas, IMMA | Domains: land transport | Context: Ref: --- | Ref: Propuesta de directiva del Parlamento Europeo y del Consejo por la que se modifica la Directiva 97/24/CE del Parlamento Europeo y del Consejo relativa a determinados elementos y características de los vehículos de motor de dos o tres ruedas http://eur-lex.europa.eu/LexUriServ/LexUriServ.do?uri=CELEX:52000PC0314:ES:NOT
posición del cambio de vía;La vía de;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: posición de la aguja, posición del cambio de vía | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
alternador;Un;"1) ENDESA: Centrales hidroeléctricas <a href=""http://www.endesaeduca.com/Endesa_educa/recursos-interactivos/produccion-de-electricidad/xi.-las-centrales-hidroelectricas"" target=""_blank"">http://www.endesaeduca.com/Endesa_educa/recursos-interactivos/produccion-de-electricidad/xi.-las-centrales-hidroelectricas</a><br>2) Arancel Aduanero Notex CCD 85.01<br>3) Universidad del País Vasco, Física: Generador de corriente alterna <a href=""http://www.sc.ehu.es/sbweb/fisica/elecmagnet/induccion/generador/generador.htm"" target=""_blank"">http://www.sc.ehu.es/sbweb/fisica/elecmagnet/induccion/generador/generador.htm</a>";"Variants: alternador | Domains: land transport | Context: Ref: Dictionary German-English-French-Italian-Spanish - http://www.geocities.com/Colosseum/1741/german.html; | Note: Audi comment: Use this terminology carefully"
viga oscilante;Un camión cisterna es un vehículo que se utiliza para transportar líquidos a granel. Estos vehículos pueden ser utilizados para transportar agua potable, aceite, gasolina o cualquier otro tipo de líquido. Los camiones cisterna son especialmente útiles en situaciones de emergencia, como desastres naturales o guerras, ya que pueden proporcionar suministros de agua y otros líquidos necesarios para las personas y los equipos. Además, los camiones cisterna también se utilizan en industrias como la agricultura, la construcción y la minería, donde se requieren grandes cantidades de líquidos para operaciones como riego, limpieza y lubricación.;Diccionario de transportes públicos urbanos y suburbanos, 1986.;Variants: traviesa bailadora, viga oscilante | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Note: bogie | Ref: Léxico ferroviario. | Note: bogie
coche de metro;Un vehículo de motor categoría M4 es un vehículo de motor que se utiliza principalmente para el transporte de pasajeros y que tiene una capacidad máxima de 50 plazas sentadas.;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: coche de metro | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
Shinkansen;Un tren de cercanías o tren para servicio suburbano es un tipo de tren que opera en las líneas de ferrocarril que conectan ciudades y sus alrededores. Estos trenes son utilizados principalmente para el transporte de pasajeros entre las ciudades y sus áreas metropolitanas circundantes. Los trenes de cercanías se diferencian de los trenes de larga distancia por su rango de velocidad, que suele ser inferior a los 200 km/h. Además, los trenes de cercanías suelen operar en vías férreas más estrechas y con menos curvas que los trenes de larga distancia.;Investigación y Ciencia,Noviembre 1995;"Variants: ""tren bala"", Shinkansen | Domains: land transport | Context: Ref: Investigación y Ciencia,Noviembre 1995 | Ref: Investigación y Ciencia,Noviembre 1995"
autopista;Una carretera es una vía de comunicación terrestre destinada al tránsito de vehículos motorizados.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: autopista, autovía, carretera expresa, vía arteria, vía expresa | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991 | Ref: Diccionario Técnico Vial de la AIPCR, 1991
peso en vacío;El pes;"Dicc. de la RAI (ámbito de los transportes intermodales),<br> <a href=""http://diccionario.raing.es/es/lema/tara-0"" target=""_blank"">http://diccionario.raing.es/es/lema/tara-0</a> [15.9.2017]";Variants: peso en vacío, tara | Domains: land transport | Context: Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986 | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
regulación de la circulación;La corriente de circulación es el flujo de vehículos que se desplazan por una carretera o vía de circulación. Es decir, es el número de vehículos que pasan por un punto determinado en un intervalo de tiempo dado. La corriente de circulación puede ser medida en vehículos por hora (vph), vehículos por día (vpd) o vehículos por año (vpa).;TERMCAT. Diccionari de trànsit (en curso de elaboración);Variants: regulación de la circulación, regulación del tráfico | Domains: land transport | Context: Ref: TERMCAT. Diccionari de trànsit (en curso de elaboración) | Ref: TERMCAT. Diccionari de trànsit (en curso de elaboración)
accesibilidad;La aceleración punta es la velocidad máxima que puede alcanzar un vehículo en un determinado tiempo. Por ejemplo, si un vehículo tiene una aceleración punta de 50 km/h, significa que puede alcanzar esa velocidad en un minuto.;Diccionario Técnico Vial de la AIPCR, 1991;"Variants: accesibilidad | Domains: land transport | Context: Ref: Diccionario Técnico Vial de la AIPCR, 1991; Diccionario transportes públicos urbanos y suburbanos, 1986"
