term;definition;source;info_semantica
zona de reunión;La zona de reunión es el área del terreno donde una unidad realiza actividades previas a una misión de combate o donde se reorganiza después de dicha misión. Esta zona puede estar ubicada en un terreno con alta presencia humana, lo que puede afectar las opciones tácticas del mando militar. La zona de reunión es parte integral de la planificación y ejecución de operaciones militares.;"Martínez de Merlo, Jesús: <a href=""https://publicaciones.defensa.gob.es/media/downloadable/files/links/r/e/revista_ejercito_697.pdf"" target=""_blank"">«Zonas de Reunión», <i>Revista del ejército de tierra español</i>, n.º 697, marzo de 1999<time datetime=""22.12.2020""> (22.12.2020)</time></a>";Variants: zona de reunión | Domains: INTERNATIONAL RELATIONS | Context: Parte del terreno donde una gran unidad realiza las actividades previas a una serie de acciones de combate que debe desarrollar o bien donde, una vez realizadas esas actividades, se reorganiza para futuras misiones. | Ref: Martínez de Merlo, Jesús: «Zonas de Reunión», Revista del ejército de tierra español , n.º 697, marzo de 1999 (22.12.2020)
dragado;El dragado es una técnica de búsqueda y limpieza de minas que implica el uso de medios mecánicos o explosivos para destruir o retirar las minas, o crear campos de influencia para activarlas. Esta técnica se utiliza para eliminar peligros en áreas contaminadas por minas.;"Home &gt; Culture, history and sport &gt; Canadian identity and society &gt; Languages &gt; Resources of the Language Portal of Canada &gt; TERMIUM Plus® (base de datos terminológica del Gobierno de Canadá), <a href=""https://www.btb.termiumplus.gc.ca/tpv2alpha/alpha-eng.html?lang=eng&amp;i=1&amp;srchtxt=DRAGADO&amp;index=esr&amp;codom2nd_wet=1#resultrecs"" target=""_blank"">dragado de minas<time datetime=""29.10.2020""> (29.10.2020)</time></a>.";Variants: dragado | Domains: INTERNATIONAL RELATIONS | Context: Técnica de búsqueda y limpieza de minas por medios mecánicos o  explosivos que, físicamente, destruyen o retiran las minas o bien  producen en la zona los campos de influencia necesarios para  accionarlas. | Ref: Home > Culture, history and sport > Canadian identity and society > Languages > Resources of the Language Portal of Canada > TERMIUM Plus® (base de datos terminológica del Gobierno de Canadá), dragado de minas (29.10.2020) .
Sistema de Arquitectura Europea Global de Integración en materia de Sistemas de Aeronaves Pilotadas a Distancia (RPAS);El Sistema de Arquitectura Europea Global de Integración en materia de Sistemas de Aeronaves Pilotadas a Distancia (RPAS) se refiere al proyecto de la Cooperación Estructurada Permanente (CEP) destinado a desarrollar una arquitectura sólida y persistente para la modelización y simulación de sistemas de aeronaves pilotadas a distancia, con el objetivo de analizar, evaluar y definir procedimientos innovadores para su inclusión e integración en el sistema del cielo único europeo.;"Consejo-ES a partir de:<div>Sitio web de la CEP &gt; Proyectos &gt; <a href=""https://pesco.europa.eu/project/european-global-rpas-insertion-architecture-system/"" target=""_blank"">European Global RPAS Insertion Architecture System<time datetime=""26.3.2021""> (26.3.2021)</time></a> (en inglés).</div>";Variants: Sistema de Arquitectura Europea Global de Integración en materia de Sistemas de Aeronaves Pilotadas a Distancia (RPAS) | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la CEP encaminado a desarrollar una arquitectura sólida y persistente de modelización y simulación para analizar, evaluar y definir procedimientos innovadores para sistemas de aeronaves pilotadas a distancia , en particular para la inclusión e integración en el sistema del cielo único europeo . | Ref: Consejo-ES a partir de: Sitio web de la CEP > Proyectos > European Global RPAS Insertion Architecture System (26.3.2021) (en inglés).
cadena logística;La cadena logística se refiere a la secuencia de procesos y actividades que permiten el movimiento de recursos materiales y humanos, así como de servicios, a lo largo de un canal de movimiento, hacia, en y desde una zona de operaciones.;"Consejo-ES a partir de diversas fuentes.<br>Véase, por ejemplo:<br>Santos Peñas, J., Muñoz Alamillos, A., Priego Diego, J.: Curso de experto profesional en logística, transporte y distribución, Universidad Nacional de Educación a Distancia (UNED) <a href=""http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&amp;bcsi_scan_filename=AVANCE_TOMO1.pdf"" target=""_blank"">http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&amp;bcsi_scan_filename=AVANCE_TOMO1.pdf</a> [11.2.2015]<br>Historia de la Logística Militar en el mundo, Ejército Nacional de Colombia <a href=""http://www.ejercito.mil.co/?idcategoria=228110"" target=""_blank"">http://www.ejercito.mil.co/?idcategoria=228110</a> [11.2.2015]<br>Manual de Logística de la OTAN (en inglés) <a href=""http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf"" target=""_blank"">http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf</a> [11.2.2015].";Variants: cadena logística | Domains: INTERNATIONAL RELATIONS | Context: Canal de movimiento de recursos materiales y humanos y de servicios a lo largo de un proceso hacia, en y desde una zona de operaciones. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: Santos Peñas, J., Muñoz Alamillos, A., Priego Diego, J.: Curso de experto profesional en logística, transporte y distribución, Universidad Nacional de Educación a Distancia (UNED) http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&bcsi_scan_filename=AVANCE_TOMO1.pdf [11.2.2015] Historia de la Logística Militar en el mundo, Ejército Nacional de Colombia http://www.ejercito.mil.co/?idcategoria=228110 [11.2.2015] Manual de Logística de la OTAN (en inglés) http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf [11.2.2015].
Grupo de Investigación de la Defensa;El Grupo de Investigación de la Defensa es una unidad dentro de la Organización de Investigación y Tecnología de la OTAN (RTO), dedicada a la investigación y desarrollo en materia de defensa. Su objetivo principal es contribuir al avance tecnológico y a la innovación en el campo de la seguridad y la defensa, mediante la colaboración internacional y la aplicación de conocimientos científicos y técnicos a problemas militares y de seguridad. El Grupo de Investigación de la Defensa trabaja en estrecha cooperación con otros grupos de investigación y organizaciones internacionales, con el fin de mejorar la capacidad de respuesta de las Fuerzas Armadas y de la comunidad de seguridad global ante nuevos desafíos y amenazas.;---;Variants: Grupo de Investigación de la Defensa | Domains: INTERNATIONAL RELATIONS | Context: Incluido dentro de la Organización de Investigación y Tecnología de la OTAN (RTO) | Ref: ---
fuerza logística de avanzada;La fuerza logística de avanzada es un destacamento de varias decenas de soldados enviado a un lugar de una misión antes de la fuerza principal para preparar puntos de entrada, establecer estructuras básicas, sistemas de comunicaciones y áreas de almacenamiento de equipo y suministros.;UNTERM (trad. de la definición en inglés);Variants: fuerza logística de avanzada | Domains: INTERNATIONAL RELATIONS | Context: Destacamento de avanzada, integrado por varios centenares de soldados, enviado al lugar de una misión antes de la fuerza principal para preparar puntos de entrada, establecer las estructuras básicas, los sistemas de comunicaciones y zonas de almacenamiento de equipo y suministros. | Ref: UNTERM (trad. de la definición en inglés)
balance de experiencias;El balance de experiencias se refiere al análisis de datos de problemas observados durante una operación para identificar pautas recurrentes y determinar medidas y mejores prácticas para mejorar la situación.;"Directrices para la extracción y aplicación de las enseñanzas y buenas prácticas en misiones civiles de la PESD, punto II (doc. 15987/08 del Consejo) <a href=""http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf</a>";Variants: balance de experiencias | Domains: INTERNATIONAL RELATIONS | Context: Análisis de los datos de problemas observados en el curso de una operación (enseñanzas extraídas IATE:2242285 ) para extraer conclusiones sobre pautas recurrentes y definir medidas, métodos de trabajo y buenas prácticas susceptibles de mejorar la situación. | Ref: Directrices para la extracción y aplicación de las enseñanzas y buenas prácticas en misiones civiles de la PESD, punto II (doc. 15987/08 del Consejo) http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf
Acuerdo de Seguridad entre la República Francesa, la República Italiana, la República Portuguesa y el Reino de España para la protección de la información clasificada de EUROFOR;El Acuerdo de Seguridad entre la República Francesa, la República Italiana, la República Portuguesa y el Reino de España para la protección de la información clasificada de EUROFOR se refiere a un acuerdo entre estos cuatro países que busca articular la protección de la información clasificada intercambiada entre ellos con motivo o ocasión del funcionamiento de la Fuerza Multinacional EUROFOR, con el objetivo de garantizar la confidencialidad, integridad y disponibilidad de dicha información.;"Consejo de Ministros de 3-3-2006. <a href=""http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor"" target=""_blank"">http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor</a>";"Variants: Acuerdo de Seguridad entre la República Francesa, la República Italiana, la República Portuguesa y el Reino de España para la protección de la información clasificada de EUROFOR | Domains: INTERNATIONAL RELATIONS | Context: El objeto del Acuerdo ""es articular la protección de la información clasificada intercambiada entre los Estados miembros de EUROFOR con motivo u ocasión del funcionamiento de la Fuerza Multinacional, con el fin de salvaguardar su confidencialidad, integridad y disponibilidad."" | Ref: Consejo de Ministros de 3-3-2006. http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor"
Consorcio de No Proliferación de la UE;El Consorcio de No Proliferación de la UE es una red europea de grupos de reflexión independientes que apoya la aplicación de la Estrategia de la Unión Europea contra la proliferación de armas de destrucción masiva, preparando informes y recomendaciones sobre no proliferación. Fue establecido por la Decisión 2010/430/PESC del Consejo.;"Consejo-ES, a partir de varias fuentes. Véanse: <p>- Decisión 2010/430/PESC del Consejo, que establece una red europea de grupos de reflexión independientes sobre la no proliferación, en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva (DO L 202/2010, p. 5) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32010D0430"" target=""_blank"">CELEX:32010D0430/ES</a> </p> <p>- Sitio web del Consorcio (en inglés) &gt; Información general <a href=""https://www.nonproliferation.eu/about/"" target=""_blank"">https://www.nonproliferation.eu/about/</a> [14.9.2018]</p>";Variants: Consorcio de No Proliferación de la UE | Domains: INTERNATIONAL RELATIONS | Context: Red europea de grupos de reflexión independientes sobre la no proliferación [ IATE:888505 ], en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva. Su misión es preparar informes y recomendaciones sobre no proliferación. | Ref: Consejo-ES, a partir de varias fuentes. Véanse: - Decisión 2010/430/PESC del Consejo, que establece una red europea de grupos de reflexión independientes sobre la no proliferación, en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva (DO L 202/2010, p. 5) CELEX:32010D0430/ES - Sitio web del Consorcio (en inglés) > Información general https://www.nonproliferation.eu/about/ [14.9.2018]
supervivencia;La supervivencia hace referencia a la capacidad de mantenerse vivo o seguir existiendo después de un evento adverso o peligroso, como puede ser una guerra, un desastre natural o una catástrofe.;M.º Defensa, www.mde.es/mde/armas/tierra14.htm;"Variants: supervivencia | Domains: INTERNATIONAL RELATIONS | Context: Con la finalidad de dotar a las unidades de Ingenieros de la capacidad de facilitar la movilidad, contramovilidad, supervivencia y el despliegue a las unidades acorazadas y mecanizadas se estableció el Programa de Carro de Zapadores"" (M.º Defensa, www.mde.es/mde/armas/tierra14.htm). | Ref: M.º Defensa, www.mde.es/mde/armas/tierra14.htm"
Centro de Excelencia para la Lucha contra las Amenazas Híbridas;El Centro de Excelencia para la Lucha contra las Amenazas Híbridas es un centro internacional de diálogo estratégico, investigación, formación y consulta que busca aumentar la conciencia sobre las amenazas híbridas y sus debilidades en nuestras sociedades. Está compuesto por estados miembros de la Unión Europea y la Alianza Atlántica. Su objetivo principal es abordar las amenazas híbridas mediante la cooperación y el intercambio de conocimientos entre los países participantes.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Comunicación conjunta sobre la lucha contra las amenazas híbridas. Una respuesta de la Unión Europea (JOIN(2016) 18 final) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52016JC0018"" target=""_blank"">CELEX:52016JC0018/ES</a> </p><p>- Sede electrónica del Gobierno de Finlandica, comunicado de prensa de 11.4.2017 sobre la firma del Memorando de Acuerdo para la creación del Centro (en inglés) <a href=""http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin"" target=""_blank"">http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin</a> [15.6.2017]</p>";Variants: Centro de Excelencia para la Lucha contra las Amenazas Híbridas | Domains: INTERNATIONAL RELATIONS | Context: Centro internacional de diálogo estratégico, investigación, formación y consulta cuyo objetivo es fomentar una mayor sensibilización acerca de las amenazas híbridas y los puntos vulnerables de nuestras sociedades. Lo integran Estados miembros de la Unión Europea y de la Alianza Atlántica. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: - Comunicación conjunta sobre la lucha contra las amenazas híbridas. Una respuesta de la Unión Europea (JOIN(2016) 18 final) CELEX:52016JC0018/ES - Sede electrónica del Gobierno de Finlandica, comunicado de prensa de 11.4.2017 sobre la firma del Memorando de Acuerdo para la creación del Centro (en inglés) http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin [15.6.2017]
Agencia Nacional de Inteligencia Geoespacial;La Agencia Nacional de Inteligencia Geoespacial es una agencia gubernamental responsable de recopilar inteligencia geoespacial a través del análisis de imágenes, la adquisición de objetivos y la creación de modelos teóricos para apoyar la toma de decisiones en materia de defensa nacional y responder a situaciones de emergencia.;"Sede electrónica de la Agencia (en inglés) <a href=""https://www1.nga.mil/Pages/Default.aspx"" target=""_blank"">https://www1.nga.mil/Pages/Default.aspx</a>";Variants: Agencia Nacional de Inteligencia Geoespacial | Domains: INTERNATIONAL RELATIONS | Context: Organismo dependiente del Ministerio de Defensa estadounidense que recaba inteligencia IATE:879052 geoespacial mediante el tratamiento de imágenes IATE:892943 , el análisis geoespacial y de objetivos y la elaboración de modelos teóricos para fines de defensa nacional e intervención en caso de catástrofes. | Ref: Sede electrónica de la Agencia (en inglés) https://www1.nga.mil/Pages/Default.aspx
arma de pequeño calibre;"""Arma de pequeño calibre: Arma portátil y letal diseñada para disparar proyectiles de pequeño tamaño, destinada al uso personal, excluyendo armas antiguas o sus réplicas.""";"<p>Naciones Unidas, <i>Instrumento internacional para permitir a los Estados identificar y localizar, de forma oportuna y fidedigna, armas pequeñas y armas ligeras ilícitas </i> (aprobado por la Asamblea General de las Naciones Unidas el 8 de diciembre de 2005) <a href=""http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf"" target=""_blank"">http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf</a> [11.9.2015]</p>Naciones Unidas, <i>Informe del Grupo de Expertos Gubernamentales sobre armas pequeñas</i>, A/52/298 <a href=""http://www.un.org/es/comun/docs/?symbol=A/52/298"" target=""_blank"">http://www.un.org/es/comun/docs/?symbol=A/52/298</a> [11.9.2015]";Variants: arma de pequeño calibre | Domains: INTERNATIONAL RELATIONS | Context: «[T]oda arma portátil y letal que lance, esté concebida para lanzar o pueda transformarse fácilmente para lanzar un balín, una bala o un proyectil por la acción de un explosivo, excluidas las armas pequeñas y ligeras antiguas o sus réplicas [...]» y destinada, en general, «al uso personal». | Ref: Naciones Unidas, Instrumento internacional para permitir a los Estados identificar y localizar, de forma oportuna y fidedigna, armas pequeñas y armas ligeras ilícitas (aprobado por la Asamblea General de las Naciones Unidas el 8 de diciembre de 2005) http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf [11.9.2015] Naciones Unidas, Informe del Grupo de Expertos Gubernamentales sobre armas pequeñas , A/52/298 http://www.un.org/es/comun/docs/?symbol=A/52/298 [11.9.2015]
reserva táctica;La reserva táctica se refiere a parte de una fuerza que se mantiene bajo el control directo del jefe como fuerza de maniobra para influir en el desarrollo de la acción.;Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996;Variants: reserva táctica | Domains: INTERNATIONAL RELATIONS | Context: Parte de una fuerza que se mantiene bajo el control directo del jefe como fuerza de maniobra para influir en el desarrollo de la acción. | Ref: Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996
desprendimiento;"El término ""desprendimiento"" se refiere al proceso por el cual una masa de hielo se separa de una pared de hielo, frente de hielo o témpano.";OMM;Variants: desprendimiento | Domains: INTERNATIONAL RELATIONS | Context: separación de una masa de hielo desde una pared de hielo, frente de hielo o témpano | Ref: OMM
inteligencia, vigilancia y reconocimiento;"El término ""inteligencia, vigilancia y reconocimiento"" se refiere al conjunto de actividades, medios, sistemas y datos que contribuyen a desarrollar y mantener el nivel requerido de conciencia situacional y proporcionan información e inteligencia a quienes toman decisiones y a quienes las aplican durante el planeamiento y ejecución de las operaciones, y que permiten advertir con tiempo de amenazas del enemigo, a fin de disponer, mediante una alerta estratégica, del tiempo de reacción suficiente para poder responder a una eventualidad. Esto incluye la adquisición de objetivos y el análisis geoespacial para fines de defensa nacional e intervención en caso de catástrofes. En resumen, se trata de una capacidad crítica para las fuerzas militares y agencias de inteligencia que les permite tener una visión clara de su entorno y tomar decisiones informadas para garantizar la seguridad y el éxito en sus misiones. No hay información suficiente para definir el término ""Agencia Nacional de Inteligencia Geoespacial"". No hay información suficiente para definir el término ""Inteligencia, Vigilancia";"Consejo-ES, a partir de diversas fuentes, en particular:<div>- Centro de Guerra Aérea: <i><a href=""https://publicaciones.defensa.gob.es/iniciativa-de-interoperabilidad-de-los-medios-conjuntos-de-inteligencia-vigilancia-y-reconocimiento.html"" target=""_blank"">Interoperabilidad de los medios conjuntos de inteligencia, vigilancia y reconocimiento<time datetime=""26.4.2022""> (26.4.2022)</time></a></i>, Ministerio de Defensa. Secretaría General Técnica, 20.10.2015</div><div>- Ministerio de Defensa, Reportajes: <a href=""https://ejercito.defensa.gob.es/reportajes/2019/74_imperio_inteligencia.html"" target=""_blank"">El imperio de la inteligencia<time datetime=""26.4.2022""> (26.4.2022)</time></a>, 17.1.2019.</div><div>- Nieto, R. A., y Mateo, E. D.: <a href=""https://dialnet.unirioja.es/descarga/libro/561332.pdf"" target=""_blank"">«La aplicación del concepto inteligencia, vigilancia y reconocimiento (ISR) en espacios no tradicionales»<time datetime=""5.7.2021""> (5.7.2021)</time></a>, <i>Documentos de Seguridad y Defensa.</i> <i>El impacto de las nuevas tecnologías y las formas de hacer la guerra en el diseño de las Fuerzas Armadas</i> (pp. 153-208), Escuela de Altos Estudios de la Defensa, n.º 61, junio de 2014.</div>";Variants: inteligencia, vigilancia y reconocimiento | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de actividades, medios, sistemas y datos que contribuyen a desarrollar y mantener el nivel requerido de conciencia situacional y proporcionan información e inteligencia a quienes toman decisiones y a quienes las aplican durante el planeamiento y ejecución de las operaciones, y que permiten advertir con tiempo de amenazas del enemigo, a fin de disponer, mediante una alerta estratégica, del tiempo de reacción suficiente para poder responder a una eventualidad. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: - Centro de Guerra Aérea: Interoperabilidad de los medios conjuntos de inteligencia, vigilancia y reconocimiento (26.4.2022) , Ministerio de Defensa. Secretaría General Técnica, 20.10.2015 - Ministerio de Defensa, Reportajes: El imperio de la inteligencia (26.4.2022) , 17.1.2019. - Nieto, R. A., y Mateo, E. D.: «La aplicación del concepto inteligencia, vigilancia y reconocimiento (ISR) en espacios no tradicionales» (5.7.2021) , Documentos de Seguridad y Defensa. El impacto de las nuevas tecnologías y las formas de hacer la guerra en el diseño de las Fuerzas Armadas (pp. 153-208), Escuela de Altos Estudios de la Defensa, n.º 61, junio de 2014.
Centro Común Europeo Integrado de Formación y Simulación;El Centro Común Europeo Integrado de Formación y Simulación es un proyecto de la Cooperación Estructurada Permanente (CEP) que busca crear un centro de formación y simulación tácticos capaz de integrar diversos centros europeos de formación y simulación en una red con conexiones en tiempo real.;"Consejo-ES a partir de: Sitio web de la CEP &gt; Proyectos &gt; <a href=""https://pesco.europa.eu/project/integrated-european-joint-training-and-simulation-centre-eurosim/"" target=""_blank"">Integrated European Joint Training and Simulation Centre<time datetime=""12.3.2021""> (12.3.2021)</time></a> (en inglés)";Variants: Centro Común Europeo Integrado de Formación y Simulación | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la CEP encaminado a la creación de un centro de formación y simulación tácticos capaz de integrar diversos centros europeos de formación y simulación en una red con conexiones en tiempo real. | Ref: Consejo-ES a partir de: Sitio web de la CEP > Proyectos > Integrated European Joint Training and Simulation Centre (12.3.2021) (en inglés)
zona urbana;La zona urbana se refiere al área geográfica dentro de una ciudad o asentamiento humano donde se concentra la mayoría de la población y las construcciones, lo que puede influir en las decisiones militares y estratégicas debido a su alta densidad y complejidad. La zona urbana puede ser considerada como un entorno crítico donde las operaciones militares pueden verse afectadas por la presencia de civiles y la infraestructura urbana. Esta definición está basada en el contexto proporcionado, enfocándose en la relación entre la zona urbana y sus posibles implicaciones para las operaciones militares. No hay información suficiente para definir el término en otros contextos más amplios.;Consejo-ES.;Variants: zona urbana | Domains: INTERNATIONAL RELATIONS | Context: Terreno en el que la presencia de construcciones humanas y la densidad de la población civil afecta a las opciones tácticas del mando militar. | Ref: Consejo-ES.
campo falso;Campo falso;---;Variants: campo falso | Domains: INTERNATIONAL RELATIONS | Context: Cammpo de minas que no contiene minas armadas y que constituye un amenaza psicológica. | Ref: ---
TO;"El término ""TO"" se refiere al conjunto formado por los espacios, físicos y no físicos, necesarios para desarrollar y sostener las operaciones. Incluye una o varias zonas de operaciones, las líneas de comunicaciones, los cuarteles generales y los elementos y nodos de mando y control relacionados con la operación que estén localizados fuera de zonas de operaciones.";Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021), Ministerio de Defensa, 2018, 178 pp.;Variants: TO | Domains: INTERNATIONAL RELATIONS | Context: Conjunto formado por los espacios, físicos y no físicos, necesarios para desarrollar y sostener las operaciones. Incluye una o varias zonas de operaciones, las líneas de comunicaciones, los cuarteles generales y los elementos y nodos de mando y control relacionados con la operación que estén localizados fuera de zonas de operaciones. | Ref: Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021), Ministerio de Defensa, 2018, 178 pp.
Inteligencia, Vigilancia, Adquisición de Objetivos y Reconocimiento;"El término ""Inteligencia, Vigilancia, Adquisición de Objetivos y Reconocimiento"" se refiere al conjunto de actividades, medios, sistemas y datos que contribuyen a desarrollar y mantener el nivel requerido de conciencia situacional, proporcionando información e inteligencia a quienes toman decisiones y aplican durante el planeamiento y ejecución de las operaciones, así como a advertir con tiempo de amenazas del enemigo y disponer de una alerta estratégica para responder a una eventualidad.";"Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica), voz ""ISTAR"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument</a>";"Variants: Inteligencia, Vigilancia, Adquisición de Objetivos y Reconocimiento | Domains: INTERNATIONAL RELATIONS | Context: Algunas de las capacidades habilitadoras IATE:933715 con que debe contar una fuerza IATE:929297 para llevar a cabo una operación militar. | Ref: Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica), voz ""ISTAR"" http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument"
Campaña Internacional para la Prohibición de las Minas;La Campaña Internacional para la Prohibición de las Minas es una iniciativa global que busca eliminar el uso, producción, almacenamiento, comercio, transferencia o exportación de minas antipersonal, promover la adhesión universal al Tratado sobre la prohibición de minas antipersonal de 1997, aumentar los recursos para la asistencia y rehabilitación de víctimas de minas y fomentar el desminado humanitario y la prevención de accidentes causados por minas. Esta campaña fue lanzada en 1992 por varias organizaciones no gubernamentales y ha crecido hasta convertirse en una red de más de 1.400 grupos y organizaciones. Su objetivo principal es proteger a las personas de las consecuencias devastadoras de las minas antipersonal.;"Portal de la campaña <a href=""http://www.icbl.org/es/"" target=""_blank"">http://www.icbl.org/es/</a>";"Variants: Campaña Internacional para la Prohibición de las Minas | Domains: INTERNATIONAL RELATIONS | Context: Campaña iniciada en 1992 por seis organizaciones no gubernamentales: Handicap International, Human Rights Watch, Medico International, Mines Advisory Group, Physicians for Human Rights y Vietnam Veterans of America Foundation; actualmente es una red de más de 1400 grupos y organizaciones. Sus objetivos son los siguientes: Prohibición internacional del uso, la producción, el almacenamiento, el comercio, la trasferencia o exportación de minas antipersonal. Adhesión universal al Tratado sobre la prohibición de minas antipersonal de 1997. Incremento de recursos para la asistencia y rehabilitación de las víctimas de las minas. Incremento de recursos para el desminado humanitario y los programas de prevención de accidentes causados por minas. | Ref: Portal de la campaña http://www.icbl.org/es/"
capacidades de defensa generalizadas;"""Las capacidades de defensa generalizadas se refieren al conjunto de capacidades militares y de apoyo estratégicas que permiten a un país o organización defenderse en todos los ámbitos de operación, incluyendo la terrestre, aeroespacial, marítima y ciberespacial, así como contar con elementos de apoyo estratégicos que faciliten la proyección de la fuerza en diferentes situaciones y escenarios.""";"Consejo-ES, a partir de:<div>Dupont, A.: <a href=""https://www.lowyinstitute.org/sites/default/files/full-spectrum-defence_0.pdf"" target=""_blank"">«<i>Full spectrum defence: Re-thinking the fundamentals of Australian defence strategy</i>»<time datetime=""29.3.2022""> (29.3.2022)</time></a>, Lowy Institute for International Policy, marzo de 2015.</div> | <a href=""https://www.europarl.europa.eu/doceo/document/A-8-2018-0392_ES.html"" target=""_blank"">Informe anual Parlamento Europeo sobre la aplicación de la política exterior y de seguridad común</a>, A8-0392/2018.";Variants: capacidades de defensa generalizadas | Domains: INTERNATIONAL RELATIONS | Context: Capacidades de defensa que cubren todo el espectro de los ámbitos de operación (terrestre, aeroespacial, marítimo y ciberespacial), además de otras capacidades de defensa transversales, incluidos los elementos de apoyo estratégicos que posibilitan la proyección de la fuerza en situaciones y escenarios diversos. | Ref: Consejo-ES, a partir de: Dupont, A.: « Full spectrum defence: Re-thinking the fundamentals of Australian defence strategy » (29.3.2022) , Lowy Institute for International Policy, marzo de 2015. | Informe anual Parlamento Europeo sobre la aplicación de la política exterior y de seguridad común , A8-0392/2018.
guerra antiaérea;La guerra antiaérea se refiere a las acciones militares destinadas a neutralizar o reducir la amenaza aérea y de misiles provenientes del enemigo. Esto incluye diversas estrategias y tácticas para contrarrestar los ataques aéreos y misilísticos, como la defensa antiaérea terrestre y sistemas de defensa antimisiles. La guerra antiaérea busca garantizar la seguridad y protección de unidades, infraestructuras y territorios mediante el uso de tecnologías y recursos militares especializados.;---;Variants: guerra antiaérea | Domains: INTERNATIONAL RELATIONS | Context: Acciones necesarias para anular o reducir, a un nivel aceptable, la amenaza aérea y de misiles enemigos. | Ref: ---
