term;definition;source;info_semantica
Sistema de Arquitectura Europea Global de Integración en materia de Sistemas de Aeronaves Pilotadas a Distancia (RPAS);El sistema espacial multinacional de tratamiento de imágenes es un programa de la Agencia Europea de Defensa (AED) destinado a desarrollar una segunda generación de satélites militares de vigilancia, reconocimiento y observación terrestre. El objetivo principal del programa es proporcionar imágenes de alta resolución a las fuerzas armadas de los países miembros de la Unión Europea (UE), así como a otras agencias gubernamentales y organizaciones internacionales.;"Consejo-ES a partir de:<div>Sitio web de la CEP &gt; Proyectos &gt; <a href=""https://pesco.europa.eu/project/european-global-rpas-insertion-architecture-system/"" target=""_blank"">European Global RPAS Insertion Architecture System<time datetime=""26.3.2021""> (26.3.2021)</time></a> (en inglés).</div>";Variants: Sistema de Arquitectura Europea Global de Integración en materia de Sistemas de Aeronaves Pilotadas a Distancia (RPAS) | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la CEP encaminado a desarrollar una arquitectura sólida y persistente de modelización y simulación para analizar, evaluar y definir procedimientos innovadores para sistemas de aeronaves pilotadas a distancia , en particular para la inclusión e integración en el sistema del cielo único europeo . | Ref: Consejo-ES a partir de: Sitio web de la CEP > Proyectos > European Global RPAS Insertion Architecture System (26.3.2021) (en inglés).
cadena logística;La cadena logística es un conjunto de actividades que se realizan para satisfacer las necesidades de los clientes. Estas actividades incluyen el diseño, desarrollo, producción, distribución, venta y soporte de productos y servicios. La cadena logística es un sistema complejo que involucra muchas organizaciones y personas.;"Consejo-ES a partir de diversas fuentes.<br>Véase, por ejemplo:<br>Santos Peñas, J., Muñoz Alamillos, A., Priego Diego, J.: Curso de experto profesional en logística, transporte y distribución, Universidad Nacional de Educación a Distancia (UNED) <a href=""http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&amp;bcsi_scan_filename=AVANCE_TOMO1.pdf"" target=""_blank"">http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&amp;bcsi_scan_filename=AVANCE_TOMO1.pdf</a> [11.2.2015]<br>Historia de la Logística Militar en el mundo, Ejército Nacional de Colombia <a href=""http://www.ejercito.mil.co/?idcategoria=228110"" target=""_blank"">http://www.ejercito.mil.co/?idcategoria=228110</a> [11.2.2015]<br>Manual de Logística de la OTAN (en inglés) <a href=""http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf"" target=""_blank"">http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf</a> [11.2.2015].";Variants: cadena logística | Domains: INTERNATIONAL RELATIONS | Context: Canal de movimiento de recursos materiales y humanos y de servicios a lo largo de un proceso hacia, en y desde una zona de operaciones. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: Santos Peñas, J., Muñoz Alamillos, A., Priego Diego, J.: Curso de experto profesional en logística, transporte y distribución, Universidad Nacional de Educación a Distancia (UNED) http://www.uned.es/experto-logistica-transporte-distribucion/tablon_13_14/AVANCE_TOMO1.pdf?bcsi_scan_dd8016818d07334e=0&bcsi_scan_filename=AVANCE_TOMO1.pdf [11.2.2015] Historia de la Logística Militar en el mundo, Ejército Nacional de Colombia http://www.ejercito.mil.co/?idcategoria=228110 [11.2.2015] Manual de Logística de la OTAN (en inglés) http://www.nato.int/docu/logi-en/logistics_hndbk_2012-en.pdf [11.2.2015].
Grupo de Investigación de la Defensa;Un grupo de investigación de defensa es una organización científica o tecnológica que realiza investigaciones y desarrolla tecnologías relacionadas con la defensa. Estas organizaciones pueden estar afiliadas a instituciones militares o gubernamentales, o bien pueden ser independientes.;---;Variants: Grupo de Investigación de la Defensa | Domains: INTERNATIONAL RELATIONS | Context: Incluido dentro de la Organización de Investigación y Tecnología de la OTAN (RTO) | Ref: ---
fuerza logística de avanzada;Una fuerza logística de avanzada es un destacamento de soldados enviado al lugar de una misión antes de la fuerza principal con el objetivo de preparar puntos de entrada;UNTERM (trad. de la definición en inglés);Variants: fuerza logística de avanzada | Domains: INTERNATIONAL RELATIONS | Context: Destacamento de avanzada, integrado por varios centenares de soldados, enviado al lugar de una misión antes de la fuerza principal para preparar puntos de entrada, establecer las estructuras básicas, los sistemas de comunicaciones y zonas de almacenamiento de equipo y suministros. | Ref: UNTERM (trad. de la definición en inglés)
balance de experiencias;El balance de experiencias es una herramienta utilizada en el análisis de datos de problemas observados durante una operación para extraer conclusiones sobre pautas recurrentes y definir medidas, métodos de trabajo y buenas prácticas susceptibles de mejorar la situación.;"Directrices para la extracción y aplicación de las enseñanzas y buenas prácticas en misiones civiles de la PESD, punto II (doc. 15987/08 del Consejo) <a href=""http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf</a>";Variants: balance de experiencias | Domains: INTERNATIONAL RELATIONS | Context: Análisis de los datos de problemas observados en el curso de una operación (enseñanzas extraídas IATE:2242285 ) para extraer conclusiones sobre pautas recurrentes y definir medidas, métodos de trabajo y buenas prácticas susceptibles de mejorar la situación. | Ref: Directrices para la extracción y aplicación de las enseñanzas y buenas prácticas en misiones civiles de la PESD, punto II (doc. 15987/08 del Consejo) http://register.consilium.europa.eu/pdf/es/08/st15/st15987.es08.pdf
Acuerdo de Seguridad entre la República Francesa, la República Italiana, la República Portuguesa y el Reino de España para la protección de la información clasificada de EUROFOR;La autorización de las reglas de enfrentamiento es un concepto utilizado en el contexto de las operaciones militares y policiales de la Unión Europea en zonas de conflicto. Se refiere a la autorización dada a una fuerza para intervenir en las condiciones establecidas. Esto significa que la fuerza tiene permiso para utilizar la fuerza letal en defensa propia o en defensa de otros, pero solo dentro de los límites específicos establecidos por la autorización. La autorización de las reglas de enfrentamiento puede ser otorgada por el gobierno nacional o internacional que está dirigiendo la operación, o por alguna otra autoridad designada. Es importante destacar que esta autorización no da a la fuerza el derecho de utilizar la fuerza letal indiscriminadamente, sino que establece límites claros y específicos para su uso.;"Consejo de Ministros de 3-3-2006. <a href=""http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor"" target=""_blank"">http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor</a>";"Variants: Acuerdo de Seguridad entre la República Francesa, la República Italiana, la República Portuguesa y el Reino de España para la protección de la información clasificada de EUROFOR | Domains: INTERNATIONAL RELATIONS | Context: El objeto del Acuerdo ""es articular la protección de la información clasificada intercambiada entre los Estados miembros de EUROFOR con motivo u ocasión del funcionamiento de la Fuerza Multinacional, con el fin de salvaguardar su confidencialidad, integridad y disponibilidad."" | Ref: Consejo de Ministros de 3-3-2006. http://www.la-moncloa.es/ConsejodeMinistros/Referencias/_2006/Referencia+Consejo+030306.htm#Eurofor"
Consorcio de No Proliferación de la UE;El contraspionaje es el conjunto de medidas adoptadas por un Estado para protegerse de las acciones de espionaje de otros Estados.;"Consejo-ES, a partir de varias fuentes. Véanse: <p>- Decisión 2010/430/PESC del Consejo, que establece una red europea de grupos de reflexión independientes sobre la no proliferación, en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva (DO L 202/2010, p. 5) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32010D0430"" target=""_blank"">CELEX:32010D0430/ES</a> </p> <p>- Sitio web del Consorcio (en inglés) &gt; Información general <a href=""https://www.nonproliferation.eu/about/"" target=""_blank"">https://www.nonproliferation.eu/about/</a> [14.9.2018]</p>";Variants: Consorcio de No Proliferación de la UE | Domains: INTERNATIONAL RELATIONS | Context: Red europea de grupos de reflexión independientes sobre la no proliferación [ IATE:888505 ], en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva. Su misión es preparar informes y recomendaciones sobre no proliferación. | Ref: Consejo-ES, a partir de varias fuentes. Véanse: - Decisión 2010/430/PESC del Consejo, que establece una red europea de grupos de reflexión independientes sobre la no proliferación, en apoyo de la aplicación de la Estrategia de la UE contra la proliferación de armas de destrucción masiva (DO L 202/2010, p. 5) CELEX:32010D0430/ES - Sitio web del Consorcio (en inglés) > Información general https://www.nonproliferation.eu/about/ [14.9.2018]
supervivencia;Despliegue militar: Acción de poner en marcha o poner en funcionamiento.;M.º Defensa, www.mde.es/mde/armas/tierra14.htm;"Variants: supervivencia | Domains: INTERNATIONAL RELATIONS | Context: Con la finalidad de dotar a las unidades de Ingenieros de la capacidad de facilitar la movilidad, contramovilidad, supervivencia y el despliegue a las unidades acorazadas y mecanizadas se estableció el Programa de Carro de Zapadores"" (M.º Defensa, www.mde.es/mde/armas/tierra14.htm). | Ref: M.º Defensa, www.mde.es/mde/armas/tierra14.htm"
Centro de Excelencia para la Lucha contra las Amenazas Híbridas;El Centro de Excelencia para la Lucha contra las Amenazas Híbridas es un centro internacional de diálogo estratégico, investigación, formación y consulta cuyo objetivo es fomentar una mayor sensibilización acerca de las amenazas híbridas y los puntos vulnerables de nuestras sociedades. Lo integran Estados miembros de la Unión Europea y de la Alianza Atlántica.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<p>- Comunicación conjunta sobre la lucha contra las amenazas híbridas. Una respuesta de la Unión Europea (JOIN(2016) 18 final) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:52016JC0018"" target=""_blank"">CELEX:52016JC0018/ES</a> </p><p>- Sede electrónica del Gobierno de Finlandica, comunicado de prensa de 11.4.2017 sobre la firma del Memorando de Acuerdo para la creación del Centro (en inglés) <a href=""http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin"" target=""_blank"">http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin</a> [15.6.2017]</p>";Variants: Centro de Excelencia para la Lucha contra las Amenazas Híbridas | Domains: INTERNATIONAL RELATIONS | Context: Centro internacional de diálogo estratégico, investigación, formación y consulta cuyo objetivo es fomentar una mayor sensibilización acerca de las amenazas híbridas y los puntos vulnerables de nuestras sociedades. Lo integran Estados miembros de la Unión Europea y de la Alianza Atlántica. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: - Comunicación conjunta sobre la lucha contra las amenazas híbridas. Una respuesta de la Unión Europea (JOIN(2016) 18 final) CELEX:52016JC0018/ES - Sede electrónica del Gobierno de Finlandica, comunicado de prensa de 11.4.2017 sobre la firma del Memorando de Acuerdo para la creación del Centro (en inglés) http://valtioneuvosto.fi/en/article/-/asset_publisher/10616/eurooppalainen-hybridiuhkien-osaamiskeskus-perustettiin-helsinkiin [15.6.2017]
Agencia Nacional de Inteligencia Geoespacial;La Agencia Nacional de Inteligencia Geoespacial es un organismo dependiente del Ministerio de Defensa estadounidense que recaba inteligencia geoespacial mediante el tratamiento de imágenes, el análisis geoespacial y de objetivos y la elaboración de modelos teóricos para fines de defensa nacional e intervención en caso de catástrofes.;"Sede electrónica de la Agencia (en inglés) <a href=""https://www1.nga.mil/Pages/Default.aspx"" target=""_blank"">https://www1.nga.mil/Pages/Default.aspx</a>";Variants: Agencia Nacional de Inteligencia Geoespacial | Domains: INTERNATIONAL RELATIONS | Context: Organismo dependiente del Ministerio de Defensa estadounidense que recaba inteligencia IATE:879052 geoespacial mediante el tratamiento de imágenes IATE:892943 , el análisis geoespacial y de objetivos y la elaboración de modelos teóricos para fines de defensa nacional e intervención en caso de catástrofes. | Ref: Sede electrónica de la Agencia (en inglés) https://www1.nga.mil/Pages/Default.aspx
arma de pequeño calibre;La capacidad de defensa es el conjunto de factores necesarios para garantizar la defensa de un país o organización, que abarca los instrumentos para la acción (efectivos, equipo militar y elementos de apoyo estratégicos), los recursos económicos, el fundamento jurídico, los procedimientos y órganos decisorios y la preparación y los conocimientos necesarios para el uso de dichos instrumentos.;"<p>Naciones Unidas, <i>Instrumento internacional para permitir a los Estados identificar y localizar, de forma oportuna y fidedigna, armas pequeñas y armas ligeras ilícitas </i> (aprobado por la Asamblea General de las Naciones Unidas el 8 de diciembre de 2005) <a href=""http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf"" target=""_blank"">http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf</a> [11.9.2015]</p>Naciones Unidas, <i>Informe del Grupo de Expertos Gubernamentales sobre armas pequeñas</i>, A/52/298 <a href=""http://www.un.org/es/comun/docs/?symbol=A/52/298"" target=""_blank"">http://www.un.org/es/comun/docs/?symbol=A/52/298</a> [11.9.2015]";Variants: arma de pequeño calibre | Domains: INTERNATIONAL RELATIONS | Context: «[T]oda arma portátil y letal que lance, esté concebida para lanzar o pueda transformarse fácilmente para lanzar un balín, una bala o un proyectil por la acción de un explosivo, excluidas las armas pequeñas y ligeras antiguas o sus réplicas [...]» y destinada, en general, «al uso personal». | Ref: Naciones Unidas, Instrumento internacional para permitir a los Estados identificar y localizar, de forma oportuna y fidedigna, armas pequeñas y armas ligeras ilícitas (aprobado por la Asamblea General de las Naciones Unidas el 8 de diciembre de 2005) http://www.poa-iss.org/InternationalTracing/ITI_Spanish.pdf [11.9.2015] Naciones Unidas, Informe del Grupo de Expertos Gubernamentales sobre armas pequeñas , A/52/298 http://www.un.org/es/comun/docs/?symbol=A/52/298 [11.9.2015]
reserva táctica;La reserva táctica es parte de una fuerza que se mantiene bajo el control directo del jefe como fuerza de maniobra para influir en el desarrollo de la acción.;Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996;Variants: reserva táctica | Domains: INTERNATIONAL RELATIONS | Context: Parte de una fuerza que se mantiene bajo el control directo del jefe como fuerza de maniobra para influir en el desarrollo de la acción. | Ref: Estado Mayor de la Defensa español, Traducción del Glosario OTAN de Términos y Definiciones, Madrid, agosto de 1996
desprendimiento;Desmantelamiento: El proceso de disolución de una organización criminal, como por ejemplo una banda armada, una organización terrorista o un grupo de narcotraficantes.;OMM;Variants: desprendimiento | Domains: INTERNATIONAL RELATIONS | Context: separación de una masa de hielo desde una pared de hielo, frente de hielo o témpano | Ref: OMM
inteligencia, vigilancia y reconocimiento;"El término ""inteligencia, vigilancia y reconocimiento"" se refiere a una variedad de actividades, medios, sistemas y datos que contribuyen al desarrollo y mantenimiento de la conciencia situacional y proporcionan información e inteligencia a aquellos que toman decisiones y a aquellos que las aplican durante el planificación y ejecución de las operaciones. Este proceso permite avisar con tiempo de amenazas del enemigo, lo que permite disponer de un tiempo de reacción suficiente para responder a una eventualidad.";"Consejo-ES, a partir de diversas fuentes, en particular:<div>- Centro de Guerra Aérea: <i><a href=""https://publicaciones.defensa.gob.es/iniciativa-de-interoperabilidad-de-los-medios-conjuntos-de-inteligencia-vigilancia-y-reconocimiento.html"" target=""_blank"">Interoperabilidad de los medios conjuntos de inteligencia, vigilancia y reconocimiento<time datetime=""26.4.2022""> (26.4.2022)</time></a></i>, Ministerio de Defensa. Secretaría General Técnica, 20.10.2015</div><div>- Ministerio de Defensa, Reportajes: <a href=""https://ejercito.defensa.gob.es/reportajes/2019/74_imperio_inteligencia.html"" target=""_blank"">El imperio de la inteligencia<time datetime=""26.4.2022""> (26.4.2022)</time></a>, 17.1.2019.</div><div>- Nieto, R. A., y Mateo, E. D.: <a href=""https://dialnet.unirioja.es/descarga/libro/561332.pdf"" target=""_blank"">«La aplicación del concepto inteligencia, vigilancia y reconocimiento (ISR) en espacios no tradicionales»<time datetime=""5.7.2021""> (5.7.2021)</time></a>, <i>Documentos de Seguridad y Defensa.</i> <i>El impacto de las nuevas tecnologías y las formas de hacer la guerra en el diseño de las Fuerzas Armadas</i> (pp. 153-208), Escuela de Altos Estudios de la Defensa, n.º 61, junio de 2014.</div>";Variants: inteligencia, vigilancia y reconocimiento | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de actividades, medios, sistemas y datos que contribuyen a desarrollar y mantener el nivel requerido de conciencia situacional y proporcionan información e inteligencia a quienes toman decisiones y a quienes las aplican durante el planeamiento y ejecución de las operaciones, y que permiten advertir con tiempo de amenazas del enemigo, a fin de disponer, mediante una alerta estratégica, del tiempo de reacción suficiente para poder responder a una eventualidad. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: - Centro de Guerra Aérea: Interoperabilidad de los medios conjuntos de inteligencia, vigilancia y reconocimiento (26.4.2022) , Ministerio de Defensa. Secretaría General Técnica, 20.10.2015 - Ministerio de Defensa, Reportajes: El imperio de la inteligencia (26.4.2022) , 17.1.2019. - Nieto, R. A., y Mateo, E. D.: «La aplicación del concepto inteligencia, vigilancia y reconocimiento (ISR) en espacios no tradicionales» (5.7.2021) , Documentos de Seguridad y Defensa. El impacto de las nuevas tecnologías y las formas de hacer la guerra en el diseño de las Fuerzas Armadas (pp. 153-208), Escuela de Altos Estudios de la Defensa, n.º 61, junio de 2014.
Centro Común Europeo Integrado de Formación y Simulación;El Centro de Excelencia para la Lucha contra las Amenazas Híbridas es un centro internacional de diálogo estratégico, investigación, formación y consulta cuyo objetivo es fomentar una mayor sensibilización acerca de las amenazas híbridas y los puntos vulnerables de nuestras sociedades. Lo integran Estados miembros de la Unión Europea y de la Alianza Atlántica.;"Consejo-ES a partir de: Sitio web de la CEP &gt; Proyectos &gt; <a href=""https://pesco.europa.eu/project/integrated-european-joint-training-and-simulation-centre-eurosim/"" target=""_blank"">Integrated European Joint Training and Simulation Centre<time datetime=""12.3.2021""> (12.3.2021)</time></a> (en inglés)";Variants: Centro Común Europeo Integrado de Formación y Simulación | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la CEP encaminado a la creación de un centro de formación y simulación tácticos capaz de integrar diversos centros europeos de formación y simulación en una red con conexiones en tiempo real. | Ref: Consejo-ES a partir de: Sitio web de la CEP > Proyectos > Integrated European Joint Training and Simulation Centre (12.3.2021) (en inglés)
zona urbana;La zona urbana es un área geográfica caracterizada por la presencia de construcciones humanas y una alta densidad de población civil, lo que afecta a las opciones tácticas del mando militar.;Consejo-ES.;Variants: zona urbana | Domains: INTERNATIONAL RELATIONS | Context: Terreno en el que la presencia de construcciones humanas y la densidad de la población civil afecta a las opciones tácticas del mando militar. | Ref: Consejo-ES.
campo falso;El campo falso es un campo de minas que no contiene minas armadas y que constituye un amenaza psicológica.;---;Variants: campo falso | Domains: INTERNATIONAL RELATIONS | Context: Cammpo de minas que no contiene minas armadas y que constituye un amenaza psicológica. | Ref: ---
TO;Un teatro de la guerra es un conjunto de espacios físicos y no físicos que se ven afectados en un conflicto armado. Puede contener más de un teatro de operaciones.;Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021), Ministerio de Defensa, 2018, 178 pp.;Variants: TO | Domains: INTERNATIONAL RELATIONS | Context: Conjunto formado por los espacios, físicos y no físicos, necesarios para desarrollar y sostener las operaciones. Incluye una o varias zonas de operaciones, las líneas de comunicaciones, los cuarteles generales y los elementos y nodos de mando y control relacionados con la operación que estén localizados fuera de zonas de operaciones. | Ref: Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021), Ministerio de Defensa, 2018, 178 pp.
Inteligencia, Vigilancia, Adquisición de Objetivos y Reconocimiento;"El término ""inteligencia, vigilancia y reconocimiento"" se refiere a un conjunto de actividades, medios, sistemas y datos que contribuyen a desarrollar y mantener el nivel requerido de conciencia situacional y proporcionan información e inteligencia a quienes toman decisiones y a quienes las aplican durante el planeamiento y ejecución de las operaciones, y que permiten advertir con tiempo de amenazas del enemigo, a fin de disponer, mediante una alerta estratégica, del tiempo de reacción suficiente para poder responder a una eventualidad.";"Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica), voz ""ISTAR"" <a href=""http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument"" target=""_blank"">http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument</a>";"Variants: Inteligencia, Vigilancia, Adquisición de Objetivos y Reconocimiento | Domains: INTERNATIONAL RELATIONS | Context: Algunas de las capacidades habilitadoras IATE:933715 con que debe contar una fuerza IATE:929297 para llevar a cabo una operación militar. | Ref: Consejo-ES; véase Naciones Unidas, UNTERM (base terminológica), voz ""ISTAR"" http://unterm.un.org/dgaacs/unterm.nsf/WebView/F1A3AB47AD75C7AD85256EAC006A5C95?OpenDocument"
Campaña Internacional para la Prohibición de las Minas;La Campaña Internacional para la Prohibición de las Minas es una red de más de 1400 grupos y organizaciones que buscan prohibir el uso, la producción, el almacenamiento, el comercio, la transferencia o exportación de minas antipersonal. La campaña fue iniciada en 1992 por seis organizaciones no gubernamentales: Handicap International, Human Rights Watch, Medico International, Mines Advisory Group, Physicians for Human Rights y Vietnam Veterans of America Foundation. Los objetivos de la campaña son:;"Portal de la campaña <a href=""http://www.icbl.org/es/"" target=""_blank"">http://www.icbl.org/es/</a>";"Variants: Campaña Internacional para la Prohibición de las Minas | Domains: INTERNATIONAL RELATIONS | Context: Campaña iniciada en 1992 por seis organizaciones no gubernamentales: Handicap International, Human Rights Watch, Medico International, Mines Advisory Group, Physicians for Human Rights y Vietnam Veterans of America Foundation; actualmente es una red de más de 1400 grupos y organizaciones. Sus objetivos son los siguientes: Prohibición internacional del uso, la producción, el almacenamiento, el comercio, la trasferencia o exportación de minas antipersonal. Adhesión universal al Tratado sobre la prohibición de minas antipersonal de 1997. Incremento de recursos para la asistencia y rehabilitación de las víctimas de las minas. Incremento de recursos para el desminado humanitario y los programas de prevención de accidentes causados por minas. | Ref: Portal de la campaña http://www.icbl.org/es/"
capacidades de defensa generalizadas;Capacidades de defensa generalizadas son capacidades de defensa que cubren todo el espectro de los ámbitos de operación (terrestre, aeroespacial, marítimo y ciberespacial), además de otras capacidades de defensa transversales, incluidos los elementos de apoyo estratégicos que posibilitan la proyección de la fuerza en situaciones y escenarios diversos.;"Consejo-ES, a partir de:<div>Dupont, A.: <a href=""https://www.lowyinstitute.org/sites/default/files/full-spectrum-defence_0.pdf"" target=""_blank"">«<i>Full spectrum defence: Re-thinking the fundamentals of Australian defence strategy</i>»<time datetime=""29.3.2022""> (29.3.2022)</time></a>, Lowy Institute for International Policy, marzo de 2015.</div> | <a href=""https://www.europarl.europa.eu/doceo/document/A-8-2018-0392_ES.html"" target=""_blank"">Informe anual Parlamento Europeo sobre la aplicación de la política exterior y de seguridad común</a>, A8-0392/2018.";Variants: capacidades de defensa generalizadas | Domains: INTERNATIONAL RELATIONS | Context: Capacidades de defensa que cubren todo el espectro de los ámbitos de operación (terrestre, aeroespacial, marítimo y ciberespacial), además de otras capacidades de defensa transversales, incluidos los elementos de apoyo estratégicos que posibilitan la proyección de la fuerza en situaciones y escenarios diversos. | Ref: Consejo-ES, a partir de: Dupont, A.: « Full spectrum defence: Re-thinking the fundamentals of Australian defence strategy » (29.3.2022) , Lowy Institute for International Policy, marzo de 2015. | Informe anual Parlamento Europeo sobre la aplicación de la política exterior y de seguridad común , A8-0392/2018.
guerra antiaérea;La guerra antiaérea es una forma de guerra que se utiliza para destruir o neutralizar los ataques aéreos enemigos. Esto puede incluir aviones, misiles, drones, globos aerostáticos y otros objetos voladores. La guerra antiaérea se lleva a cabo por medio de armas antiaéreas, como cañones antiaéreos, misiles antiaéreos, baterías de artillería antiaérea, sistemas de defensa antimisiles y sistemas de defensa aérea.;---;Variants: guerra antiaérea | Domains: INTERNATIONAL RELATIONS | Context: Acciones necesarias para anular o reducir, a un nivel aceptable, la amenaza aérea y de misiles enemigos. | Ref: ---
iniciativa de reacción rápida aérea;La bomba aérea de artillería masiva es una bomba guiada convencional desarrollada para el ejército de los Estados Unidos cuyo efecto letal lo provoca la enorme presión de aire que genera.;"Consejo-ES; véanse<br>- Informe de la Presidencia sobre la PESD, punto 42 (doc. 10418/06 del Consejo) <a href=""http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf</a><br><i>- EU Air Rapid Response Concept</i>, puntos 2, 4, 10, 16 y 19 (en inglés) (doc. 16838/07 del Consejo, parcialmente desclasificado) <a href=""http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf</a>";"Variants: iniciativa de reacción rápida aérea | Domains: INTERNATIONAL RELATIONS | Context: Iniciativa (en respuesta a una sugerencia francoalemana presentada al Comité Militar de la Unión Europea IATE:914380 en marzo de 2006), encaminada a potenciar la generación IATE:900303 de fuerzas IATE:929297 de respuesta rápida IATE:3501097 aérea, dentro del concepto de respuesta rápida militar IATE:930726 y en el marco del Objetivo Principal Militar IATE:2204499 , que ofrece asimismo un proyecto de concepto para una estación aérea móvil europea IATE:2228391 . | Ref: Consejo-ES; véanse - Informe de la Presidencia sobre la PESD, punto 42 (doc. 10418/06 del Consejo) http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf - EU Air Rapid Response Concept , puntos 2, 4, 10, 16 y 19 (en inglés) (doc. 16838/07 del Consejo, parcialmente desclasificado) http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf"
reabastecimiento en el mar;El reabastecimiento en el mar es una operación naval que consiste en transferir personal o carga entre dos buques en el mar. También se conoce como reabastecimiento en ruta.;---;"Variants: reabastecimiento en el mar | Domains: INTERNATIONAL RELATIONS | Context: ""Operaciones necesarias para transferir personal o carga en el mar. También llamado reabastecimiento en ruta."" | Ref: ---"
defensa antiaérea terrestre;La defensa antiaérea terrestre es un tipo de defensa antiaérea que se utiliza para defender objetivos terrestres contra ataques aéreos. Esto incluye la defensa de instalaciones militares, ciudades, aeropuertos y otras áreas estratégicas. La defensa antiaérea terrestre puede incluir armas como cañones antiaéreos, misiles antiaéreos y sistemas de radar.;"Real Academia de Ingeniería, <i>Diccionario Español de Ingeniería</i>, <a href=""http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea"" target=""_blank"">http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea</a> [27.1.2017]";Variants: defensa antiaérea terrestre | Domains: INTERNATIONAL RELATIONS | Context: «Defensa total terrestre [...] empleada contra aviones o misiles.» | Ref: Real Academia de Ingeniería, Diccionario Español de Ingeniería , http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea [27.1.2017]
concepto de respuesta marítima rápida;El concepto de respuesta marítima rápida se refiere a la capacidad de las fuerzas armadas de una nación o organización internacional para responder de manera eficaz y rápida a una crisis o emergencia en el mar. Este concepto se ha desarrollado recientemente como parte de los esfuerzos de seguridad marítima global y la cooperación internacional en materia de defensa.;"Consejo-ES; véase <i>EU Maritime Rapid Response Concept</i>, punto 4 (doc. 15294/07 del Consejo) (en inglés; parcialmente desclasificado) <a href=""http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf</a>";"Variants: concepto de respuesta marítima rápida | Domains: INTERNATIONAL RELATIONS | Context: Documento conceptual del Comité Militar de la Unión Europea IATE:914380 sobre la generación IATE:900303 rápida de una capacidad de reacción marítima en el marco del Objetivo Principal Militar IATE:2204499 . | Ref: Consejo-ES; véase EU Maritime Rapid Response Concept , punto 4 (doc. 15294/07 del Consejo) (en inglés; parcialmente desclasificado) http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf"
