term;definition;source;info_semantica
fracción de cobertura vegetal;"La fracción de cobertura vegetal es la proporción de la superficie terrestre cubierta por plantas o grupos de plantas que crecen en un área determinada.";"COM-ES, basado en: <br>«Procesado de imágenes de satélite: obtención de magnitudes biofísicas de la vegetación», Poveda Sánchez-Guerrero, I., González Martín, I., Díaz San Andrés, A., Balbontín Nesvara, C. <p>Universidad de Castilla La Mancha - INSTITUTO DE DESARROLLO REGIONAL <a href=""http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf"" target=""_blank"">http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf</a> [25.1.2019]</p>";Variants: fracción de cobertura vegetal | Domains: SCIENCE | Context: Fracción de la superficie del suelo ocupada por la vegetación. | Ref: COM-ES, basado en: «Procesado de imágenes de satélite: obtención de magnitudes biofísicas de la vegetación», Poveda Sánchez-Guerrero, I., González Martín, I., Díaz San Andrés, A., Balbontín Nesvara, C. Universidad de Castilla La Mancha - INSTITUTO DE DESARROLLO REGIONAL http://www.teledeteccionysig.es/formacion/proyectos/Proyecto3.pdf [25.1.2019]
célula convectiva;"La célula convectiva es una masa de aire en el interior de la cual se da un proceso convectivo sin que se produzca mezcla apreciable con las masas vecinas.";"M. C. Llasat y M. Llasat-Botija: «Diccionario de riesgos naturales», versión preliminar (en fase de revisión por expertos), Grupo de Análisis de Situaciones Meteorológicas Adversas, Departamento de Astronomía y Meteorología, Universidad de Barcelona <a href=""http://gama.am.ub.es/edrinacas/diccionario/diccionario.swf"" target=""_blank"">http://gama.am.ub.es/edrinacas/diccionario/diccionario.swf</a> (31.3.2009)";Variants: célula convectiva | Domains: SCIENCE | Context: Masa de aire en el interior de la cual se da un proceso convectivo sin que se produzca mezcla apreciable con las masas vecinas. | Ref: M. C. Llasat y M. Llasat-Botija: «Diccionario de riesgos naturales», versión preliminar (en fase de revisión por expertos), Grupo de Análisis de Situaciones Meteorológicas Adversas, Departamento de Astronomía y Meteorología, Universidad de Barcelona http://gama.am.ub.es/edrinacas/diccionario/diccionario.swf (31.3.2009)
autoridad administrativa;"Una entidad pública que tiene poderes o facultades conferidos por ley o reglamento para tomar decisiones y ejecutar acciones en materia de gestión administrativa.";DOCE L 384,31.12.1982, p. 7;Variants: autoridad administrativa | Domains: SCIENCE | Context: una autoridad administrativa nacional designada de acuerdo con el Artículo IX | Ref: DOCE L 384,31.12.1982, p. 7
pez de agua dulce;"El pez de agua dulce es un animal acuático con branquias que habita en cuerpos de agua dulce.";"Parlamento-ES, apartir de: <div>- García, C.: <a href=""https://magicanaturaleza.com/c-peces/peces-de-agua-dulce/"" target=""_blank"">«Peces de agua dulce: definición, características, tipos y más»<time datetime=""30.6.2020""> (30.6.2020)</time></a>, <i>Mágica Naturaleza</i></div><div>-Pescaderías Coruñesas: <a href=""https://www.pescaderiascorunesas.es/clasificacion/por-tipo-de-agua/pescado-de-agua-dulce"" target=""_blank"">«Pescado de agua dulce»<time datetime=""30.6.2020""> (30.6.2020)</time></a><br></div>";Variants: pez de agua dulce | Domains: SCIENCE | Context: Animal acuático con branquias que habita en ríos, arroyos, lagos, lagunas o aguas estancadas dulces con un grado de salinidad inferior a 0,5 %. | Ref: Parlamento-ES, apartir de: - García, C.: «Peces de agua dulce: definición, características, tipos y más» (30.6.2020) , Mágica Naturaleza -Pescaderías Coruñesas: «Pescado de agua dulce» (30.6.2020)
obtención de imágenes cuánticas;"La obtención de imágenes cuánticas es el proceso de capturar representaciones visuales de objetos o escenas a través del uso de técnicas que aprovechan las características cuánticas de los fotones, como el entrelazamiento cuántico. Esto permite obtener imágenes con propiedades únicas y potencialmente superiores a las obtenidas mediante métodos convencionales.";"<div>COM-ES, basado en:</div><div>Naukas, <a href=""https://francis.naukas.com/2013/07/07/francis-en-eureka-imagenes-fantasmas-utilizando-el-entrelazamiento-entre-fotones/"" target=""_blank"">«Francis en ¡Eureka!: Imágenes ""fantasmas"" utilizando el entrelazamiento entre fotones»<time datetime=""7.4.2020""> (7.4.2020)</time></a>, julio de 2013<br></div>";"Variants: obtención de imágenes cuánticas | Domains: SCIENCE | Context: Obtención de imágenes  de un objeto mediante procedimientos basados en las propiedades cuánticas de  los fotones, en particular el entrelazamiento cuántico. | Ref: COM-ES, basado en: Naukas, «Francis en ¡Eureka!: Imágenes ""fantasmas"" utilizando el entrelazamiento entre fotones» (7.4.2020) , julio de 2013"
planetología;"La planetología es el estudio científico de los planetas y sistemas planetarios.";"Wikipedia <a href=""http://es.wikipedia.org/wiki/Ciencias_planetarias"" target=""_blank"">http://es.wikipedia.org/wiki/Ciencias_planetarias</a>";"Variants: planetología | Domains: SCIENCE | Context: ""Las ciencias planetarias, también llamadas planetología o astronomía planetaria, son el conjunto de materias interdisciplinares implicadas en el estudio de los planetas, o sistemas planetarios, incluyendo al Sistema Solar, de cuyos planetas se tienen más datos, por lo que sus modelos son más elaborados, pero también a los planetas extrasolares. Las ciencias planetarias estudian objetos que van desde el tamaño de un meteorito hasta los gigantes de gas del tamaño de varias veces el planeta Júpiter. | Ref: Wikipedia http://es.wikipedia.org/wiki/Ciencias_planetarias"
amapolas;"Las amapolas son plantas herbáceas que tienen látex de color amarillo o blanco y hojas alternas, simples o compuestas. Su inflorescencia es cimosa, puede ser umbeliforme o estar formada por flores aisladas. Las flores son hermafroditas y se caracterizan por tener corola con cuatro pétalos libres y numerosos estambres. El gineceo está formado por dos carpelos y el fruto es una cápsula poricida o valvicida.";"Herbario Virtual del Mediterráneo Occidental. <a href=""http://herbarivirtual.uib.es/cas-ub/familia/2182.html"" target=""_blank"">http://herbarivirtual.uib.es/cas-ub/familia/2182.html</a> (22-10-2011)";Variants: amapolas | Domains: SCIENCE | Context: Plantas herbáceas, con látex, el cual a menudo tiene color amarillo o blanco. Hojas alternas, simples o compuestas. Inflorescencia cimosa, a menudo umbeliforme o flores aisladas. Flores hermafroditas, actinomorfas. Cáliz con 2 sépalos libres. Corola con 4 pétalos libres. Numerosos estambres. Gineceo con ovario súpero, con 2 carpelos. Fruto en cápsula poricida o valvicida. | Ref: Herbario Virtual del Mediterráneo Occidental. http://herbarivirtual.uib.es/cas-ub/familia/2182.html (22-10-2011)
genómica comparativa;"La genómica comparativa es el estudio comparativo de las secuencias génicas de diferentes especies con el fin de identificar similitudes y diferencias entre ellas.";"Instituto de Salud Carlos III, Área de Bioinformática y Salud Pública, Genómica &lt; <a href=""http://biotic.isciii.es/"" target=""_blank"">http://biotic.isciii.es/</a> &gt;";Variants: genómica comparativa | Domains: SCIENCE | Context: Comparación entre secuencias génicas de diversas especies. | Ref: Instituto de Salud Carlos III, Área de Bioinformática y Salud Pública, Genómica < http://biotic.isciii.es/ >
radiación cósmica de fondo;"La radiación cósmica de fondo es la radiación electromagnética procedente del universo primigenio, que se remonta a unos 300 000 años después del estado inicial del universo.";"«Radiación de fondo de microondas», Centro Virtual Cervantes, <i>100 conceptos básicos de astronomía</i>, <a href=""https://cvc.cervantes.es/ciencia/astronomia/100_conceptos_basicos/conceptos/r1.htm#radiacion_fondo_microondas"" target=""_blank"">https://cvc.cervantes.es/ciencia/astronomia/100_conceptos_basicos/conceptos/r1.htm#radiacion_fondo_microondas</a> [18.01.2019]";Variants: radiación cósmica de fondo | Domains: SCIENCE | Context: Radiación electromagnética procedente del universo primigenio, y que data de unos 300 000 años después del estado inicial del universo. | Ref: «Radiación de fondo de microondas», Centro Virtual Cervantes, 100 conceptos básicos de astronomía , https://cvc.cervantes.es/ciencia/astronomia/100_conceptos_basicos/conceptos/r1.htm#radiacion_fondo_microondas [18.01.2019]
ciclo de manchas solares;"El ciclo de manchas solares es un período que se repite con cierta regularidad, durante el cual se observan variaciones en la cantidad de manchas solares presentes en la superficie del Sol.";DANTERM 15031;Variants: ciclo de manchas solares | Domains: SCIENCE | Context: el ciclo de las manchas solares es el periodo más o menos undecenal comprendido entre dos mínimos de la actividad solar | Ref: DANTERM 15031
cocristal;"El cocristal es un material cristalino que se forma a partir de dos o más especies moleculares distintas, como un compuesto orgánico y un coformador o excipiente, que se combinan en una estructura única.";"<a href=""http://www.apte.org/es/noticia-parque1318.cfm"" target=""_blank"">http://www.apte.org/es/noticia-parque1318.cfm</a>";Variants: cocristal | Domains: SCIENCE | Context: Material cristalino constituido por dos o más especies moleculares, (un compuesto orgánico y un coformador o excipiente) | Ref: http://www.apte.org/es/noticia-parque1318.cfm
falsos soles;"Los falsos soles son fenómenos atmosféricos que se caracterizan por ser muy brillantes y que ocurren en días nublados o con cielo cubierto. Se producen debido a la luz solar que pasa a través de las nubes y se refleja en ellas.";"Glosario meteorlológico, Dirección General de Protección Civil y Emergencias (Ministerio del Interior), España: <a href=""http://www.proteccioncivil.org/vademecum/vdm0254.htm"" target=""_blank"">http://www.proteccioncivil.org/vademecum/vdm0254.htm</a>";Variants: falsos soles | Domains: SCIENCE | Context: Nombre dado a los parahelios, paranthelios y anthelios cuando son particularmente brillantes | Ref: Glosario meteorlológico, Dirección General de Protección Civil y Emergencias (Ministerio del Interior), España: http://www.proteccioncivil.org/vademecum/vdm0254.htm
coherencia;"La coherencia es la propiedad o cualidad de ser adecuado o compatible entre sí dos o más elementos, como datos, sistemas o procesos, para ser utilizados conjuntamente sin contradicciones ni incompatibilidades.";"Reglamento (CE) 223/2009 del Parlamento Europeo y del Consejo, relativo a la estadística europea y por el que se deroga el Reglamento (CE, Euratom) 1101/2008 relativo a la transmisión a la Oficina Estadística de las Comunidades Europeas de las informaciones amparadas por el secreto estadístico (…) (DO L 87/09) <a href=""http://eur-lex.europa.eu/legal-content/ES/TXT/?uri=CELEX:32009R0223"" target=""_blank"">CELEX:32009R0223/ES</a>";Variants: coherencia | Domains: SCIENCE | Context: Adecuación de los datos para ser combinados con fiabilidad en diferentes formas y para diversos usos. | Ref: Reglamento (CE) 223/2009 del Parlamento Europeo y del Consejo, relativo a la estadística europea y por el que se deroga el Reglamento (CE, Euratom) 1101/2008 relativo a la transmisión a la Oficina Estadística de las Comunidades Europeas de las informaciones amparadas por el secreto estadístico (…) (DO L 87/09) CELEX:32009R0223/ES
partícula cósmica extragaláctica;"Una partícula cósmica extragaláctica es una partícula que proviene de una radiación cósmica extragaláctica.";Termcat;Variants: partícula cósmica extragaláctica | Domains: SCIENCE | Context: partícula que proviene de una radiación cósmica extragaláctica | Ref: Termcat
aerangis;"Es el género de orquídea epífitas que comprende aproximadamente setenta especies, originarias de África Oriental y las islas del Océano Índico.";Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011);Variants: aerangis | Domains: SCIENCE | Context: Género de orquídeas epífitas que comprende alrededor de setenta especies que se distribuyen en África oriental y las islas del océano Índico. | Ref: Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011)
tasa de absorción diferencial;"La tasa de absorción diferencial es el coeficiente que mide la diferencia entre los rayos X absorbidos fotoeléctricamente y los no absorbidos en absoluto, lo que permite producir la imagen radiográfica.";"Diccionario médico de la Universidad José Carlos Mariátegui, <a href=""http://www.ujcm.edu.pe/diccionario/buscar.php?mode=&amp;meta=leter&amp;dic=medico&amp;q=absorción%20diferencial"" target=""_blank"">http://www.ujcm.edu.pe/diccionario/buscar.php?mode=&amp;meta=leter&amp;dic=medico&amp;q=absorción%20diferencial</a>";Variants: tasa de absorción diferencial | Domains: SCIENCE | Context: Coeficiente que mide la diferencia entre los rayos X absorbidos fotoeléctricamente y los no absorbidos en absoluto, lo que produce la imagen radiográfica | Ref: Diccionario médico de la Universidad José Carlos Mariátegui, http://www.ujcm.edu.pe/diccionario/buscar.php?mode=&meta=leter&dic=medico&q=absorción%20diferencial
periodo de semidesintegración;"El periodo de semidesintegración es el tiempo necesario para que la mitad de una sustancia radiactiva se desintegre o elimine a través de procesos naturales.";"Parlamento-ES, a partir de: Bryson, J. J.: «<a href=""https://www.bbvaopenmind.com/articulos/la-ultima-decada-y-el-futuro-del-impacto-de-la-ia-en-la-sociedad/ "" target=""_blank"">La última década y el futuro del impacto de la IA en la sociedad<time datetime=""7.9.2020""> (7.9.2020)</time></a>» en <i>¿Hacia una nueva Ilustración? Una década trascendente</i>, Madrid, BBVA, 2018.";Variants: sistema inteligente | Domains: SCIENCE | Context: Sistema con capacidad de percibir contextos de acción, de actuar y de asociar determinados contextos a determinadas acciones. | Ref: Parlamento-ES, a partir de: Bryson, J. J.: « La última década y el futuro del impacto de la IA en la sociedad (7.9.2020) » en ¿Hacia una nueva Ilustración? Una década trascendente , Madrid, BBVA, 2018.
monoico;"El término ""monoico"" se refiere a un organismo en el que los órganos sexuales masculinos y femeninos se encuentran en el mismo individuo.";"Enciclopedia Libre Universal en Español, <a href=""http://enciclopedia.us.es/index.php/Monoico"" target=""_blank"">http://enciclopedia.us.es/index.php/Monoico</a> [17.10.2012]";Variants: monoico | Domains: SCIENCE | Context: Organismo en el que las estructuras reproductoras, tanto masculinas como femeninas, se encuentran en el mismo individuo. | Ref: Enciclopedia Libre Universal en Español, http://enciclopedia.us.es/index.php/Monoico [17.10.2012]
botón;"El botón es un órgano complejo de las plantas que se encuentra en la axila de las hojas o en la punta de una ramilla, caracterizado por ser un conjunto de escamas que darán lugar a hojas y/o flores.";COM-ES, a partir de Wikipedia.[9.4.2013];Variants: botón | Domains: SCIENCE | Context: En botánica, órgano complejo de las plantas que se forma habitualmente en la axila de las hojas (yema axilar o lateral) o en la punta de una ramilla (yema terminal), a modo de botón escamoso, y que dará lugar a hojas (foliíferas) y flores (floríferas). | Ref: COM-ES, a partir de Wikipedia.[9.4.2013]
retrodifusión;"La retrodifusión se refiere a la difusión de una radiación por un material en ángulos mayores de 90 grados con respecto a la dirección inicial.";Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999;Variants: retrodifusión | Domains: SCIENCE | Context: difusión de una radiación por un material con ángulos mayores de 90º con respecto a la dirección inicial | Ref: Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999
ciclo biogeoquímico;"El ciclo biogeoquímico es el proceso mediante el cual los elementos químicos fundamentales para la vida son transferidos entre los organismos vivos y su entorno físico.";"COM-ES a partir de la definición del Glosario de la FAO sobre términos de servicios de ecosistemas en la agricultura, 2013, Portal terminológico de la FAO [30.10.2017]: <br> <a href=""http://www.fao.org/faoterm/es/?defaultCollId=21"" target=""_blank"">http://www.fao.org/faoterm/es/?defaultCollId=21</a>";Variants: ciclo biogeoquímico | Domains: SCIENCE | Context: Modo en el que los átomos de un elemento fundamental para la vida (como el carbono, el nitrógeno o el fósforo) se transfieren desde los cuerpos de organismos vivos hasta el entorno físico y retornan desde el entorno físico hasta los cuerpos de organismos vivos. | Ref: COM-ES a partir de la definición del Glosario de la FAO sobre términos de servicios de ecosistemas en la agricultura, 2013, Portal terminológico de la FAO [30.10.2017]: http://www.fao.org/faoterm/es/?defaultCollId=21
gobernanza del riesgo;"La gobernanza del riesgo es el conjunto de normas, reglas y procedimientos establecidos por las autoridades competentes para garantizar la seguridad de los individuos y la comunidad ante posibles daños o peligros provocados por actividades humanas que involucran riesgos.";"Sodiedad Nuclear Española <a href=""http://www.sne.es/sne/"" target=""_blank"">http://www.sne.es/sne/</a>";Variants: gobernanza del riesgo | Domains: SCIENCE | Context: Conjunto de componentes políticos, sociales, legales, científicos y éticos que justifican la operación razonablemente segura de instalaciones que comportan riesgo. Ref.: Glosario de terminología de la Sociedad Nuclear Española | Ref: Sodiedad Nuclear Española http://www.sne.es/sne/
orquídeas;"Las orquídeas son un género de plantas epífitas que se encuentran principalmente en África Oriental y las islas del Océano Índico. Este género comprende aproximadamente setenta especies.";Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011);Variants: orquídeas | Domains: SCIENCE | Context: Género de orquídeas epífitas que comprende alrededor de setenta especies que se distribuyen en África oriental y las islas del océano Índico. | Ref: Consejo Superior de Investigaciones Científicas, CSIC (22-10-2011)
tribología;"La tribología es el estudio científico del desgaste causado por la fricción entre dos o más superficies en contacto.";Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;"Variants: tribología | Domains: SCIENCE | Context: neologismo que designa el estudio del desgaste producido por la fricción; En cirugía, estudio y recolocación de las articulaciones dañadas; En mecánica, estudio y corrección del desgaste en todos los interfaces de fricción, tales como frenos, cojinetes, etc. | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros"
temperatura crítica;"La temperatura crítica es la temperatura máxima a partir de la cual una sustancia deja de ser líquida independientemente de la presión que se ejerza sobre ella.";Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: temperatura crítica | Domains: SCIENCE | Context: temperatura máxima superada la cual una sustancia deja de ser líquida sea cual sea su presión | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
tilio;"El tilio es una excrecencia que puede obstruir los vasos.";O.I.V., Lexique Vigne et Vin, Paris 1963;Variants: tilio | Domains: SCIENCE | Context: excrecencia que obstruye los vasos | Ref: O.I.V., Lexique Vigne et Vin, Paris 1963
geometría diferencial;"La geometría diferencial es un campo del estudio que combina la geometría con el cálculo diferencial, analizando los objetos geométricos mediante métodos de análisis matemático.";"Wikipedia, <a href=""http://es.wikipedia.org/wiki/Geometr%C3%ADa_diferencial"" target=""_blank"">http://es.wikipedia.org/wiki/Geometr%C3%ADa_diferencial</a> [7.12.2012]";Variants: geometría diferencial | Domains: SCIENCE | Context: Estudio de la geometría usando las herramientas del análisis matemático. | Ref: Wikipedia, http://es.wikipedia.org/wiki/Geometr%C3%ADa_diferencial [7.12.2012]
plúmula;"La plúmula es el primer órgano visible del embrión de una planta, que emerge como un tallo corto con dos hojas. Se encuentra en la parte superior de la semilla y está conectado a la yema primaria del epicotilo.";TERMCAT;Variants: plúmula | Domains: SCIENCE | Context: yema primaria del epicotilo de las semillas que da lugar al brote | Ref: TERMCAT
malas hierbas flotantes;"Las malas hierbas flotantes son plantas acuáticas perennes que crecen en el agua y pueden estar enraizadas en el fondo o flotar libremente en la superficie del agua.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: malas hierbas flotantes | Domains: SCIENCE | Context: malas hierbas que, no enraizadas en el suelo, flotan libremente en el agua, o bien enraizadas en los taludes o solera, flotan en una zona limitada | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
vida media;"La vida media es el tiempo necesario para que se elimine o desintegre la mitad de una sustancia radiactiva en un medio determinado.";Kaennel/Schweingruber,Multilingual Glossary of Dendrochronology,WSL/Haupt,1995;Variants: vida media | Domains: SCIENCE | Context: el tiempo requerido para que la mitad de una sustancia radiactiva, en este caso radiocarbono que tiene un sistema vivo o un ecosistema, sea eliminada o desintegrada por procesos naturales | Ref: Kaennel/Schweingruber,Multilingual Glossary of Dendrochronology,WSL/Haupt,1995
peces sedentarios;"El término ""peces sedentarios"" se refiere a un grupo de peces que tienen un estilo de vida caracterizado por una reducida movilidad, limitando sus desplazamientos principalmente a la búsqueda de alimento o a pequeñas áreas específicas, evitando largas migraciones o exploraciones extensivas del entorno acuático. Estos peces tienden a permanecer en un área determinada durante períodos prolongados, lo cual les permite desarrollar relaciones estrechas con su hábitat y adaptarse a las condiciones locales. La falta de movilidad extrema en estos peces puede deberse a factores como la disponibilidad de recursos alimenticios en el área, la presencia de predadores, la estructura del hábitat o la temperatura del agua.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: peces sedentarios | Domains: SCIENCE | Context: especie de peces que limitan su desplazamiento sólo a la busca de alimentos | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
coeficiente de primer orden;"El coeficiente de primer orden es una medida numérica que se utiliza en ciertos contextos científicos para describir la relación entre dos magnitudes o variables. Específicamente, en el contexto del análisis de sistemas dinámicos, el coeficiente de primer orden se refiere a la tasa de cambio o velocidad de variación de una variable dependiente con respecto a otra variable independiente.";Documento interno ENER-2012-80051;Variants: coeficiente de primer orden | Domains: SCIENCE | Context: Coeficiente de pérdida de calor de un colector solar, expresado en W/(m² K) | Ref: Documento interno ENER-2012-80051
kelvin;"La unidad estándar de medida de temperatura termodinámica, equivalente al grado Celsius.";Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: kelvin | Domains: SCIENCE | Context: Unidad estándar de temperatura termodinámica, correspondiente a la temperatura Celsius. | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
diagnóstico foliar;"El diagnóstico foliar es un método que consiste en analizar las hojas de las plantas para determinar su estado nutricional y así poder ajustar los fertilizantes adecuados para satisfacer sus necesidades en nutrientes.";ICID-Comité Español de Riegos y Drenajes, 1977 ;Variants: diagnóstico foliar | Domains: SCIENCE | Context: estimación de las necesidades de las plantas en elementos nutritivos, basada en un análisis de las hojas | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
ajuste de elementos;"El ajuste de elementos es el intervalo de aportación de un elemento indispensable en el cual un aumento de este elemento produce un crecimiento en el desarrollo de la planta.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: ajuste de elementos | Domains: SCIENCE | Context: el intervalo de aportación de un elemento indispensable en el cual un aumento de este elemento produce un crecimiento en el desarrollo de la planta. No aumenta el porcentaje del elemento en la planta | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
energía del punto cero;"La energía del punto cero es la energía cinética que conservan las moléculas de una sustancia a la temperatura del cero absoluto.";TERMCAT;Variants: energía del punto cero | Domains: SCIENCE | Context: energía cinética que conservan las moléculas de una sustancia a la temperatura del cero absoluto | Ref: TERMCAT
rastrojo;"El rastrojo es la parte no consumida de los cultivos que se deja en el campo después de la cosecha, compuesta por restos vegetales como tallos, ramas, hojas y raíces de plantas cultivadas.";---;Variants: rastrojo | Domains: SCIENCE | Context: término usado para designar residuos de las cosechas tales como los tallos del trigo, algodón, mijo y sorgo, y en algunos sitios la paja de pequeños granos y la rama de semillas leguminosas | Ref: asimismo, las hojas secas de la patata, el retoño de heno y la parte no comestible de las leguminosas
sopa de quarks;"La sopa de quarks es el estado del universo inmediato después del Big Bang, caracterizado por una mezcla de materia, antimateria y radiación en partes casi iguales.";El País, supl. Futuro. 16.02.00;Variants: sopa de quarks | Domains: SCIENCE | Context: estado del universo, inmediatamente después del Big Bang, en el que no existía la materia tal y como hoy la conocemos, sino en una mezcla en partes casi iguales de materia, antimateria y radiación | Ref: El País, supl. Futuro. 16.02.00
capa vellosa;"La capa vellosa es una capa delgada y superficial de tejido que se encuentra en las raíces de algunas plantas, caracterizada por producir pelos absorbentes. Esta capa juega un papel crucial en la absorción de agua y nutrientes desde el suelo hacia la planta.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: capa vellosa | Domains: SCIENCE | Context: tejido superficial joven de las raíces, que produce los pelos absorbentes | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
presión de turgencia;"La presión de turgencia es el valor numérico que representa la fuerza ejercida por las moléculas de agua contenidas dentro de la célula vegetal debido a su movimiento constante, lo cual provoca una mayor cantidad de agua en el interior de la célula.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: presión de turgencia | Domains: SCIENCE | Context: la presión hidrostática del sistema líquido en el interior de la célula vegetal | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
función gaussiana;"La función gaussiana es una función matemática que describe la distribución normal de una variable aleatoria.";Wikipedia, «función gaussiana», http://es.wikipedia.org/wiki/Funci%C3%B3n_gaussiana [28.1.2014];Variants: función gaussiana | Domains: SCIENCE | Context: En estadística, la función gaussiana (en honor a Carl Friedrich Gauss) se utiliza en teoría de probabilidades como la función de densidad de la distribución normal. | Ref: Wikipedia, «función gaussiana», http://es.wikipedia.org/wiki/Funci%C3%B3n_gaussiana [28.1.2014]
módulo específico;"El término ""módulo específico"" hace referencia a una medida o valor numérico que representa la relación entre la fuerza necesaria para deformar o estirar un material hasta cierto punto y su densidad. En otras palabras, es una proporción que relaciona la resistencia mecánica de un material con su masa por unidad de volumen.";Reglamento (CE) n.º 428/2009 del Consejo, de 5 de mayo de 2009, por el que se establece un régimen comunitario de control de las exportaciones, la transferencia, el corretaje y el tránsito de productos de doble uso, CELEX:32009R0428/ES;Variants: módulo específico | Domains: SCIENCE | Context: Módulo de Young en pascales, equivalente a N/m2 divididos por el peso específico en N/m3, medido a una temperatura de (296 ± 2) K ((23 ± 2) °C) y a una humedad relativa del (50 ±5)%. | Ref: Reglamento (CE) n.º 428/2009 del Consejo, de 5 de mayo de 2009, por el que se establece un régimen comunitario de control de las exportaciones, la transferencia, el corretaje y el tránsito de productos de doble uso, CELEX:32009R0428/ES
vegetación mesofita;"La vegetación mesofita es el tipo de vegetación que se encuentra en regiones con climas moderados, donde no existe una gran cantidad de precipitaciones ni una gran sequedad extrema, lo que permite que las plantas crezcan en condiciones óptimas sin necesidad de adaptarse a ambientes extremos. Esta categoría incluye plantas que se encuentran en una posición intermedia entre las hidrofitas (que viven en entornos húmedos) y las xerofitas (que sobreviven en entornos secos). Las plantas mesófitas pueden ser árboles, arbustos o hierbas, y se caracterizan por su capacidad para mantener un equilibrio perfecto entre la absorción de agua y la pérdida de agua a través de la transpiración. En resumen, la vegetación mesofita es el resultado de un clima moderado que permite la coexistencia de diferentes tipos de plantas en una misma región."; plantas que se clasifican entre las hidrofitas y las xerofitas;Variants: vegetación mesofita | Domains: SCIENCE | Context: plantas que para su crecimiento evitan tanto la humedad como la sequedad extrema | Ref: plantas que se clasifican entre las hidrofitas y las xerofitas
roedor salvaje;"El término ""roedor salvaje"" se refiere a cualquier animal perteneciente al grupo de mamíferos roedores que ha nacido y vive en su entorno natural, sin ser domesticado ni criado en cautiverio.";DO 1989 C 327/58;Variants: roedor salvaje | Domains: SCIENCE | Context: los roedores que han nacido y que viven en su medio natural | Ref: DO 1989 C 327/58
colineal;"Se define como dos o más entidades geométricas que se encuentran en la misma línea.";COM-ES;Variants: colineal | Domains: SCIENCE | Context: Se dice de dos entidades (puntos, vectores, etc.) que están en la misma recta. | Ref: COM-ES
precipitación en forma sólida;"La precipitación en forma sólida se refiere a la cantidad de nieve, granizo, aguanieve u otras formas de precipitación que caen directamente sobre la superficie terrestre.";ICID-Comité Español de Riegos y Drenajes, 1977;Variants: precipitación en forma sólida | Domains: SCIENCE | Context: cantidad de nieve, granizo, aguanieve u otras precipitaciones en forma sólida, que llegan a la superficie de la tierra. Se puede expresar en milímetros (o pulgadas) de precipitación tal y como caen, o bien en milímetros (o pulgadas) de altura de su equivalente en agua | Ref: ICID-Comité Español de Riegos y Drenajes, 1977
anillos de Saturno;"Los anillos de Saturno son un sistema de cuatro anillos planetarios que rodean el planeta Saturno. Estos anillos están compuestos por restos fósiles de una luna cubierta de hielo que se desintegró.";COM-ES a partir de la Wikipedia, https://es.wikipedia.org/wiki/Anillos_de_Saturno [1.9.2015];Variants: anillos de Saturno | Domains: SCIENCE | Context: Sistema de 4 anillos planetarios, restos fósiles de una luna cubierta de hielo, que rodean al planeta Saturno. | Ref: COM-ES a partir de la Wikipedia, https://es.wikipedia.org/wiki/Anillos_de_Saturno [1.9.2015]
valor de base;"El valor de base es el resultado de una prueba de aceptación inicial que sirve como punto de referencia para comparar los resultados de futuras pruebas de constancia.";Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999;Variants: valor de base | Domains: SCIENCE | Context: valor de referencia de una característica funcional, obtenido inmediatamente después de una prueba de aceptación en una o en una serie de pruebas de constancia, que se utiliza como base para comparaciones y para la evaluación de resultados de las pruebas de constancia que se realicen posteriormente | Ref: Glosario CE-Garantía de calidad y protección radiológica en radiodiagnóstico, 1999
entomología;"La entomología es el estudio científico de los insectos.";http://es.wikipedia.org/wiki/Entomolog%C3%ADa;Variants: entomología | Domains: SCIENCE | Context: estudio científico de los insectos | Ref: http://es.wikipedia.org/wiki/Entomolog%C3%ADa
